;id;alias;name;image_url;is_closed;url;review_count;categories;rating;coordinates;transactions;price;location;phone;display_phone;distance
764;Xf7bKzuF2O_GA2f_FT_eOQ;mondol-kiri-paris;Mondol Kiri;https://s3-media1.fl.yelpcdn.com/bphoto/sl1X01niPX8KefOW6uPNRQ/o.jpg;False;https://www.yelp.com/biz/mondol-kiri-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;61;[{'alias': 'cambodian', 'title': 'Cambodian'}];4.5;{'latitude': 48.8281074770418, 'longitude': 2.35815775425272};[];€€€;{'address1': '159 avenue de Choisy', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75013', 'country': 'FR', 'state': '75', 'display_address': ['159 avenue de Choisy', '75013 Paris', 'France']};+33153797596;+33 1 53 79 75 96;3942.178607822284
765;DQdKh7n7wFWeFFLNaHfm5w;little-nonna-paris;Little Nonna;https://s3-media2.fl.yelpcdn.com/bphoto/x7jVvpFawgfgu3Id9oIpEw/o.jpg;False;https://www.yelp.com/biz/little-nonna-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;46;[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}];4.5;{'latitude': 48.87957, 'longitude': 2.294911};[];;{'address1': '12 avenue Niel', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75017', 'country': 'FR', 'state': '75', 'display_address': ['12 avenue Niel', '75017 Paris', 'France']};+33146226817;+33 1 46 22 68 17;3971.282865269988
766;-WFtz7WKY88RtVrURw7DWg;chilam-paris-4;Chilam;https://s3-media2.fl.yelpcdn.com/bphoto/M1Q9U4GdqT57VaGqc1mgXg/o.jpg;False;https://www.yelp.com/biz/chilam-paris-4?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;2;[{'alias': 'mexican', 'title': 'Mexican'}];5.0;{'latitude': 48.84881, 'longitude': 2.36513};[];;{'address1': '4 rue de Brissac', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75004', 'country': 'FR', 'state': '75', 'display_address': ['4 rue de Brissac', '75004 Paris', 'France']};+33184600690;+33 1 84 60 06 90;2230.6671598566463
767;wcSbYuKQSAmK7XRC-y5uxA;café-mimosa-paris;Café Mimosa;https://s3-media1.fl.yelpcdn.com/bphoto/W2MOf3tLJH-TXGbp2DBU_w/o.jpg;False;https://www.yelp.com/biz/caf%C3%A9-mimosa-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;8;[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}];5.0;{'latitude': 48.875549151314, 'longitude': 2.34182998538017};[];;{'address1': '11 rue Buffault', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75009', 'country': 'FR', 'state': '75', 'display_address': ['11 rue Buffault', '75009 Paris', 'France']};+33980920032;+33 9 80 92 00 32;1511.3767329738255
768;RZKuo6dEEUk4FQrhHfo4pw;chez-papa-paris-11;Chez Papa;https://s3-media4.fl.yelpcdn.com/bphoto/ZHP0wgyjXn5nVgSEp_R0MA/o.jpg;False;https://www.yelp.com/biz/chez-papa-paris-11?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;8;[{'alias': 'french', 'title': 'French'}];4.5;{'latitude': 48.8762093, 'longitude': 2.3927701};[];€€;{'address1': '13 rue du Pré Saint-Gervais', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75019', 'country': 'FR', 'state': '75', 'display_address': ['13 rue du Pré Saint-Gervais', '75019 Paris', 'France']};+33142083820;+33 1 42 08 38 20;4028.21498902226
769;4ivoutpOKtZbcamD-wOP3A;la-crête-paris-2;La Crête;https://s3-media3.fl.yelpcdn.com/bphoto/LzBal6eMQ2jcM9GfTAz03g/o.jpg;False;https://www.yelp.com/biz/la-cr%C3%AAte-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;61;[{'alias': 'greek', 'title': 'Greek'}];4.5;{'latitude': 48.8417353, 'longitude': 2.3497009};[];€€;{'address1': '85 rue Mouffetard', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75005', 'country': 'FR', 'state': '75', 'display_address': ['85 rue Mouffetard', '75005 Paris', 'France']};+33143313047;+33 1 43 31 30 47;2315.637813456891
770;XkUFxpTSqHOGJTOVc2O_NA;ya-lamaï-paris-3;Ya Lamaï;https://s3-media1.fl.yelpcdn.com/bphoto/pNoNP2N4jr-brDINVAhWug/o.jpg;False;https://www.yelp.com/biz/ya-lama%C3%AF-paris-3?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;15;[{'alias': 'thai', 'title': 'Thai'}];4.5;{'latitude': 48.8647599, 'longitude': 2.3664};[];;{'address1': '4 rue Jean-Pierre Timbaud', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75011', 'country': 'FR', 'state': '75', 'display_address': ['4 rue Jean-Pierre Timbaud', '75011 Paris', 'France']};+33981419730;+33 9 81 41 97 30;1803.7604474475904
771;yypkbk0-Ip1rbl4Kj3Aygg;le-cabanon-de-la-butte-paris;Le Cabanon de la Butte;https://s3-media1.fl.yelpcdn.com/bphoto/zzP9NktY2Bo-0hUBMy4INQ/o.jpg;False;https://www.yelp.com/biz/le-cabanon-de-la-butte-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;18;[{'alias': 'french', 'title': 'French'}];4.5;{'latitude': 48.8866299, 'longitude': 2.34436};[];;{'address1': '6 rue Lamarck', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75018', 'country': 'FR', 'state': '75', 'display_address': ['6 rue Lamarck', '75018 Paris', 'France']};+33142572046;+33 1 42 57 20 46;2747.8555262076507
772;eW7xda0_ISEo_1ZG8g22WQ;le-café-de-la-mairie-paris;Le Café de la Mairie;https://s3-media2.fl.yelpcdn.com/bphoto/LmjKYUugP3Nt2x7BVc4fIg/o.jpg;False;https://www.yelp.com/biz/le-caf%C3%A9-de-la-mairie-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;5;[{'alias': 'bistros', 'title': 'Bistros'}];5.0;{'latitude': 48.86353, 'longitude': 2.36097};[];;{'address1': '96 rue des Archives', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75003', 'country': 'FR', 'state': '75', 'display_address': ['96 rue des Archives', '75003 Paris', 'France']};;;1391.1006421936345
773;vK-MXwlJ8zu1lczEX_Q1Bg;crêperie-du-cloître-paris-2;Crêperie du Cloître;https://s3-media4.fl.yelpcdn.com/bphoto/52ija-uizxm1XNJMbq3YgQ/o.jpg;False;https://www.yelp.com/biz/cr%C3%AAperie-du-clo%C3%AEtre-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;35;[{'alias': 'creperies', 'title': 'Creperies'}];4.0;{'latitude': 48.853685, 'longitude': 2.349828};[];€;{'address1': '14 rue Cloître Notre Dame', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75004', 'country': 'FR', 'state': '75', 'display_address': ['14 rue Cloître Notre Dame', '75004 Paris', 'France']};+33143267803;+33 1 43 26 78 03;1077.9906102999157
774;Ms2IgVqMtVTX-UuOROR5Tw;taverne-de-l-arbre-sec-paris;Taverne de l'Arbre Sec;https://s3-media1.fl.yelpcdn.com/bphoto/jOaC9QpbM_Pqho8JaX1pEg/o.jpg;False;https://www.yelp.com/biz/taverne-de-l-arbre-sec-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;40;[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'bistros', 'title': 'Bistros'}];3.5;{'latitude': 48.86135, 'longitude': 2.34267};[];€€;{'address1': '109 rue St Honoré', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['109 rue St Honoré', '75001 Paris', 'France']};+33140411036;+33 1 40 41 10 36;80.13746797847428
775;2xMKFWLjktrlRWGzZAkiEQ;al-caratello-paris-2;Al Caratello;https://s3-media4.fl.yelpcdn.com/bphoto/GQaycFnPhriw2PJKiyUpEg/o.jpg;False;https://www.yelp.com/biz/al-caratello-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;230;[{'alias': 'italian', 'title': 'Italian'}];4.5;{'latitude': 48.885237, 'longitude': 2.335898};[];€€;{'address1': '5 rue Audran', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75018', 'country': 'FR', 'state': '75', 'display_address': ['5 rue Audran', '75018 Paris', 'France']};+33142622423;+33 1 42 62 24 23;2628.483915625087
776;4NNixlwju8_XRy4a0cYWOA;la-lingerie-paris-3;La Lingerie;https://s3-media1.fl.yelpcdn.com/bphoto/rZI7CO15BVEIz5i7QXkAbQ/o.jpg;False;https://www.yelp.com/biz/la-lingerie-paris-3?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;3;[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'bars', 'title': 'Bars'}];5.0;{'latitude': 48.83681, 'longitude': 2.33454};[];€;{'address1': '82 avenue Denfert Rochereau', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75014', 'country': 'FR', 'state': '75', 'display_address': ['82 avenue Denfert Rochereau', '75014 Paris', 'France']};;;2847.456312455052
777;_3Fl0Dlm5oeiqW3hMzqcjA;brasserie-du-quai-paris;Brasserie du Quai;https://s3-media4.fl.yelpcdn.com/bphoto/NvA0E6NoMGgQmHGlBrGMcQ/o.jpg;False;https://www.yelp.com/biz/brasserie-du-quai-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;4;[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'pizza', 'title': 'Pizza'}];4.0;{'latitude': 48.8576368617784, 'longitude': 2.34592984887352};[];;{'address1': '2 quai de la Mégisserie', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['2 quai de la Mégisserie', '75001 Paris', 'France']};+33142363244;+33 1 42 36 32 44;554.5115697372565
778;kuFyh0bNUJuF1v8CJ447AQ;duckys-paris-4;Ducky's;https://s3-media2.fl.yelpcdn.com/bphoto/edpbaiLoNOwzNRpYZ2OGoA/o.jpg;False;https://www.yelp.com/biz/duckys-paris-4?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;22;[{'alias': 'dimsum', 'title': 'Dim Sum'}, {'alias': 'panasian', 'title': 'Pan Asian'}];4.5;{'latitude': 48.84054, 'longitude': 2.33462};[];;{'address1': '157 boulevard du Montparnasse', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['157 boulevard du Montparnasse', '75006 Paris', 'France']};+33142391572;+33 1 42 39 15 72;2437.2625321127316
779;9rfDuTInh1Au0Qgh-0lExA;la-divina-comedia-paris;La Divina Comedia;https://s3-media4.fl.yelpcdn.com/bphoto/rDjt3X8tF_aFDmAHhln77Q/o.jpg;False;https://www.yelp.com/biz/la-divina-comedia-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;3;[{'alias': 'italian', 'title': 'Italian'}];5.0;{'latitude': 48.8536931584103, 'longitude': 2.3310548812151};[];;{'address1': '12 rue du Dragon', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['12 rue du Dragon', '75006 Paris', 'France']};+33142225353;+33 1 42 22 53 53;1226.0908694558264
780;hnCLffW_PtwlcMDCN_ArIQ;l-olivier-du-marais-paris;L'Olivier du Marais;https://s3-media4.fl.yelpcdn.com/bphoto/v4dcdIw7Bj4vq6rxeCPkeQ/o.jpg;False;https://www.yelp.com/biz/l-olivier-du-marais-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;4;[{'alias': 'french', 'title': 'French'}];5.0;{'latitude': 48.85553, 'longitude': 2.36657};[];;{'address1': '16 place des Vosges', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75004', 'country': 'FR', 'state': '75', 'display_address': ['16 place des Vosges', '75004 Paris', 'France']};+33171205954;+33 1 71 20 59 54;1934.6328826479921
781;ztDpbIX8XKKhaGLjyyosqQ;la-porteña-paris;La Porteña;https://s3-media4.fl.yelpcdn.com/bphoto/m7mhSQk-c3e4Xlh00CsKbw/o.jpg;False;https://www.yelp.com/biz/la-porte%C3%B1a-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;20;[{'alias': 'argentine', 'title': 'Argentine'}];4.5;{'latitude': 48.8867493, 'longitude': 2.34708};[];€€;{'address1': '3 rue Muller', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75018', 'country': 'FR', 'state': '75', 'display_address': ['3 rue Muller', '75018 Paris', 'France']};+33171601451;+33 1 71 60 14 51;2777.766226149312
782;tH4IHEHFIerwbNy_fhQniQ;ô-niam-paris;Ô Niam;https://s3-media3.fl.yelpcdn.com/bphoto/6hahfnUzYkxec2iLDKAe2A/o.jpg;False;https://www.yelp.com/biz/%C3%B4-niam-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;1;[{'alias': 'panasian', 'title': 'Pan Asian'}];5.0;{'latitude': 48.86336, 'longitude': 2.34834};[];;{'address1': '17 rue du Cygne', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['17 rue du Cygne', '75001 Paris', 'France']};+33982525959;+33 9 82 52 59 59;472.4677412004323
783;cpnMZnTlgDPL9gNcpkVOjA;café-kitsuné-paris;Café Kitsuné;https://s3-media1.fl.yelpcdn.com/bphoto/0Qf8APEHmq_3HdF60UUaIQ/o.jpg;False;https://www.yelp.com/biz/caf%C3%A9-kitsun%C3%A9-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;97;[{'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'tea', 'title': 'Tea Rooms'}];4.0;{'latitude': 48.86554, 'longitude': 2.33735};[];€;{'address1': '51 Galerie de Montpensier', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['51 Galerie de Montpensier', '75001 Paris', 'France']};+33140156231;+33 1 40 15 62 31;525.3620673996127
784;vkSXHwhpsICGtxProS-ZTA;le-musset-paris-3;Le Musset;https://s3-media4.fl.yelpcdn.com/bphoto/hcTKpkd-a6WDBkvJsGtTWA/o.jpg;False;https://www.yelp.com/biz/le-musset-paris-3?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;88;[{'alias': 'french', 'title': 'French'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}];3.5;{'latitude': 48.863814, 'longitude': 2.334018};[];€€;{'address1': '169 rue Saint-Honoré', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['169 rue Saint-Honoré', '75001 Paris', 'France']};+33142606929;+33 1 42 60 69 29;629.4740722744922
785;DYj4UHZIWm1pNBPtGIvQbA;l-antre-amis-paris-2;L'Antre Amis;https://s3-media2.fl.yelpcdn.com/bphoto/ykfzdPYnPVZ_4TtHsTKL4w/o.jpg;False;https://www.yelp.com/biz/l-antre-amis-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;24;[{'alias': 'french', 'title': 'French'}];4.0;{'latitude': 48.846746, 'longitude': 2.310219};[];€€€;{'address1': '9 rue Bouchut', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75015', 'country': 'FR', 'state': '75', 'display_address': ['9 rue Bouchut', '75015 Paris', 'France']};+33145671565;+33 1 45 67 15 65;2884.161579302312
786;uVluSJp_ybhh8NeqdGzM4w;le-petit-prince-de-paris-paris-05;Le Petit Prince de Paris;https://s3-media1.fl.yelpcdn.com/bphoto/s1c35XQxYZEwMctkgneUDg/o.jpg;False;https://www.yelp.com/biz/le-petit-prince-de-paris-paris-05?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;222;[{'alias': 'french', 'title': 'French'}];4.0;{'latitude': 48.848422, 'longitude': 2.346513};[];€€€;{'address1': '12 rue de Lanneau', 'address2': None, 'address3': None, 'city': 'Paris 05', 'zip_code': '75005', 'country': 'FR', 'state': '75', 'display_address': ['12 rue de Lanneau', '75005 Paris 05', 'France']};+33143547726;+33 1 43 54 77 26;1538.7080627551295
787;MsDztnnHceaGNZ2sfw6ThQ;semilla-paris;Semilla;https://s3-media2.fl.yelpcdn.com/bphoto/ezNtGSGo-fUlibrxewNraQ/o.jpg;False;https://www.yelp.com/biz/semilla-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;107;[{'alias': 'french', 'title': 'French'}, {'alias': 'brasseries', 'title': 'Brasseries'}];4.0;{'latitude': 48.85406, 'longitude': 2.33691};[];€€€;{'address1': '54 Rue Seine', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75006', 'country': 'FR', 'state': '75', 'display_address': ['54 Rue Seine', '75006 Paris', 'France']};+33143543450;+33 1 43 54 34 50;958.2364084519783
788;vBgH6P6TGe5WiEIYY32zug;vivre-opéra-garnier-paris;Vivre Opéra Garnier;https://s3-media4.fl.yelpcdn.com/bphoto/ccCFBH6PDAAsls4FUHE39A/o.jpg;False;https://www.yelp.com/biz/vivre-op%C3%A9ra-garnier-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;12;[{'alias': 'french', 'title': 'French'}];5.0;{'latitude': 48.86922, 'longitude': 2.33446};[];€€€;{'address1': '3 rue de la Michodière', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75002', 'country': 'FR', 'state': '75', 'display_address': ['3 rue de la Michodière', '75002 Paris', 'France']};+33158228990;+33 1 58 22 89 90;984.6615072611345
789;wBZRREuS-f-L48s-YR1zIQ;la-felicità-paris-2;La Felicità;https://s3-media2.fl.yelpcdn.com/bphoto/Tqc8DAaZSOVK24SqCPUscA/o.jpg;False;https://www.yelp.com/biz/la-felicit%C3%A0-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;27;[{'alias': 'publicmarkets', 'title': 'Public Markets'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}];4.0;{'latitude': 48.8352, 'longitude': 2.36952};[];€€;{'address1': '55 boulevard Vincent Auriol', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75013', 'country': 'FR', 'state': '75', 'display_address': ['55 boulevard Vincent Auriol', '75013 Paris', 'France']};;;3811.630631542697
790;CxlJcjM_Aqk8lOtJK6P-CQ;fric-frac-paris-3;Fric-Frac;https://s3-media2.fl.yelpcdn.com/bphoto/4T8e1UOxH7h8XpPfKcJgTQ/o.jpg;False;https://www.yelp.com/biz/fric-frac-paris-3?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;33;[{'alias': 'french', 'title': 'French'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}];4.5;{'latitude': 48.872441, 'longitude': 2.364006};[];€€;{'address1': '79 quai de Valmy', 'address2': None, 'address3': '', 'city': 'Paris', 'zip_code': '75010', 'country': 'FR', 'state': '75', 'display_address': ['79 quai de Valmy', '75010 Paris', 'France']};+33142858734;+33 1 42 85 87 34;1978.581330866868
791;fqOVhrUe_tUQxCn1rfho9g;ilang-paris;Ilang;https://s3-media4.fl.yelpcdn.com/bphoto/fhdSuF6JFOlFc3OqmdILVQ/o.jpg;False;https://www.yelp.com/biz/ilang-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;11;[{'alias': 'korean', 'title': 'Korean'}];4.0;{'latitude': 48.8692192451668, 'longitude': 2.33247774470652};[];;{'address1': '2 bis rue Daunou', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75002', 'country': 'FR', 'state': '75', 'display_address': ['2 bis rue Daunou', '75002 Paris', 'France']};+33142614838;+33 1 42 61 48 38;1073.374602169215
792;hgCHXP0IyJvOw2aGIhw34Q;le-p-tit-troquet-paris;Le P'tit Troquet;https://s3-media4.fl.yelpcdn.com/bphoto/gPs3LxQpvHYC9dtEnoGvAw/o.jpg;False;https://www.yelp.com/biz/le-p-tit-troquet-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;59;[{'alias': 'french', 'title': 'French'}];4.5;{'latitude': 48.85705, 'longitude': 2.30335};[];€€€;"{'address1': ""28 rue de l'Exposition"", 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75007', 'country': 'FR', 'state': '75', 'display_address': [""28 rue de l'Exposition"", '75007 Paris', 'France']}";+33147058039;+33 1 47 05 80 39;2890.294705750567
793;zCJtXfRMwEh1sMkwOjAI8g;le-village-monge-paris;Le Village Monge;https://s3-media2.fl.yelpcdn.com/bphoto/omNqJxms47aG7QUVdONZ5g/o.jpg;False;https://www.yelp.com/biz/le-village-monge-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;23;[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'french', 'title': 'French'}, {'alias': 'bistros', 'title': 'Bistros'}];4.0;{'latitude': 48.84080516323, 'longitude': 2.3516267533212};[];€€;{'address1': '96 rue Monge', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75005', 'country': 'FR', 'state': '75', 'display_address': ['96 rue Monge', '75005 Paris', 'France']};+33147074501;+33 1 47 07 45 01;2452.272033341103
794;pvw-O-gZ13r2fe3ctVJQCg;café-paris-halles-paris;Café Paris-Halles;https://s3-media3.fl.yelpcdn.com/bphoto/dMv--5uTfqe6DZELlIOsmA/o.jpg;False;https://www.yelp.com/biz/caf%C3%A9-paris-halles-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;9;[{'alias': 'brasseries', 'title': 'Brasseries'}];4.0;{'latitude': 48.8614, 'longitude': 2.34961};[];€€;{'address1': '41 bd Sébastopol', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75001', 'country': 'FR', 'state': '75', 'display_address': ['41 bd Sébastopol', '75001 Paris', 'France']};+33140264919;+33 1 40 26 49 19;549.4009124863713
795;eZIZ5vlt8UcCzlhxVmhoEQ;le-réveil-matin-paris-2;Le Réveil Matin;https://s3-media3.fl.yelpcdn.com/bphoto/3_AsKvVsqrwWfOxNRwHUpA/o.jpg;False;https://www.yelp.com/biz/le-r%C3%A9veil-matin-paris-2?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;15;[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'french', 'title': 'French'}];4.0;{'latitude': 48.83575, 'longitude': 2.3522599};[];€€;{'address1': '32 avenue des Gobelins', 'address2': None, 'address3': None, 'city': 'Paris', 'zip_code': '75013', 'country': 'FR', 'state': '75', 'display_address': ['32 avenue des Gobelins', '75013 Paris', 'France']};+33143311184;+33 1 43 31 11 84;3009.5793912657823
796;u2QqHhwsXeWdh_yKY4kPtg;lili-et-riton-paris;Lili et Riton;https://s3-media2.fl.yelpcdn.com/bphoto/fL2-XiSUMzBdiKBVsTg4bA/o.jpg;False;https://www.yelp.com/biz/lili-et-riton-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;8;[{'alias': 'french', 'title': 'French'}];4.5;{'latitude': 48.8415247163425, 'longitude': 2.32505436045775};[];;{'address1': '64 rue du Montparnasse', 'address2': '', 'address3': None, 'city': 'Paris', 'zip_code': '75014', 'country': 'FR', 'state': '75', 'display_address': ['64 rue du Montparnasse', '75014 Paris', 'France']};+33143209352;+33 1 43 20 93 52;2593.61464494552
797;QF-fmjbs7s68dAHIBYhsQw;le-maharaja-paris;Le Maharaja;https://s3-media2.fl.yelpcdn.com/bphoto/wIoJuubm927VggNX3mUecA/o.jpg;False;https://www.yelp.com/biz/le-maharaja-paris?adjust_creative=g2OIHf09azO7ceooqv_S_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=g2OIHf09azO7ceooqv_S_w;62;[{'alias': 'indpak', 'title': 'Indian'}, {'alias': 'srilankan', 'title': 'Sri Lankan'}];4.5;{'latitude': 48.886289, 'longitude': 2.322087};[];€€;{'address1': '48 rue la Condamine', 'address2': '', 'address3': '', 'city': 'Paris', 'zip_code': '75017', 'country': 'FR', 'state': '75', 'display_address': ['48 rue la Condamine', '75017 Paris', 'France']};+33142949672;+33 1 42 94 96 72;3077.622326727463
