business_id;name;address;city;state;postal_code;latitude;longitude;stars;review_count;is_open;attributes;categories;hours
QN7JpoH3Qu-Y-EhXdxrkMQ;Fleur-de-Lys Mansion;3500 Russell Blvd;Saint Louis;MO;63104;38.6125465;-90.2380408;5.0;22;1;"{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'BusinessAcceptsBitcoin': 'False'}";Event Planning & Services, Bed & Breakfast, Hotels, Hotels & Travel;{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-19:0'}
26M-3o8bL-9MWAWKk3yjDQ;Freedom Smoke USA;3805 W River Rd, Ste 101;Tucson;AZ;85741;32.3553130924;-111.0425949097;3.0;47;1;"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'False'}";Tobacco Shops, Vape Shops, Shopping;{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-21:0', 'Saturday': '8:0-21:0', 'Sunday': '9:0-18:0'}
FdA6P5CW6_8okbKwk0tpeA;Reineke Decorating Center;8121 Manchester Rd;Saint Louis;MO;63144;38.612049;-90.337262;4.0;8;1;"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}";Home Decor, Paint Stores, Home & Garden, Shopping;{'Monday': '6:30-17:30', 'Tuesday': '6:30-17:30', 'Wednesday': '6:30-17:30', 'Thursday': '6:30-17:30', 'Friday': '6:30-17:30', 'Saturday': '8:0-14:0'}
nePPSHdai8L7aWmXwOZHEg;Stokehold Restaurant;4124 Tchoupitoulas St;New Orleans;LA;70115;29.9170045;-90.0982621;4.5;13;0;"{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'beer_and_wine'"", 'GoodForMeal': ""{'dessert': True, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'OutdoorSeating': 'True', 'WiFi': ""'free'"", 'GoodForKids': 'False', 'DogsAllowed': 'True', 'BikeParking': 'True', 'RestaurantsGoodForGroups': 'True', 'WheelchairAccessible': 'True', 'RestaurantsTableService': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'NoiseLevel': ""'loud'""}";Breweries, American (New), Restaurants, Burgers, American (Traditional), Gastropubs, Brewpubs, Food, Fish & Chips;{'Monday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:30', 'Saturday': '11:0-22:30', 'Sunday': '11:0-22:0'}
vLT1KtrA9bWvjFOg-0xVIg;Pieology Pizzeria;7000 Hollister Ave, Ste F;Goleta;CA;93117;34.4304533;-119.8723449;3.5;131;0;"{'RestaurantsAttire': ""'casual'"", 'Alcohol': ""u'beer_and_wine'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsTableService': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'Caters': 'False', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'WiFi': ""u'no'"", 'NoiseLevel': ""u'quiet'"", 'RestaurantsGoodForGroups': 'True', 'HasTV': 'True', 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '1', 'GoodForKids': 'True'}";Restaurants, Gluten-Free, Pizza, Vegan, Fast Food;{'Monday': '0:0-0:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:0-20:0'}
y1HgVnt4K5owmYXC5yXLGg;Flambo Caribbean Restaurant;820 N Broad St;Philadelphia;PA;19130;39.9686973;-75.1606146;4.5;138;1;"{'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': True, 'divey': False, 'intimate': True, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"", 'RestaurantsReservations': 'True', 'WiFi': ""u'free'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'False', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'DogsAllowed': 'False', 'RestaurantsTakeOut': 'True', 'HasTV': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTableService': 'True', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'BikeParking': 'True', 'OutdoorSeating': 'False', 'ByAppointmentOnly': 'False', 'BusinessAcceptsBitcoin': 'False', 'RestaurantsDelivery': 'None'}";Trinidadian, Caribbean, Restaurants, Seafood;{'Monday': '0:0-0:0', 'Tuesday': '12:0-21:0', 'Wednesday': '11:30-20:30', 'Thursday': '11:30-20:30', 'Friday': '11:30-20:30', 'Saturday': '11:30-20:30', 'Sunday': '11:30-20:30'}
o_SARUTRPagpzpaWw6ZQeA;Stefanec's South Barber Shop;772 Indian Rocks Rd N;Bellair;FL;33770;27.9235861218;-82.813243866;4.5;11;1;"{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True'}";Barbers, Beauty & Spas;{'Monday': '9:0-18:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-15:0'}
jBCgQ6nZDsMCWU7eaSxOpw;Whaley's Blazin BBQ;18213 N US Highway 41;Lutz;FL;33549;28.137927;-82.4626332;4.5;58;0;"{'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'NoiseLevel': ""u'quiet'"", 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'OutdoorSeating': 'False', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False}"", 'HasTV': 'True'}";Sandwiches, Restaurants, Barbeque, Food Trucks, Food;{'Monday': '11:0-19:30', 'Tuesday': '11:0-19:30', 'Wednesday': '11:0-19:30', 'Thursday': '11:0-19:30', 'Friday': '11:0-19:30', 'Saturday': '11:0-19:30', 'Sunday': '11:0-19:30'}
ixj7fzkBZOvwIphmfbyJMg;Purple Penguin Candy Emporium;3392 E 22nd St;Tucson;AZ;85713;32.2066779;-110.9205967;5.0;14;1;"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}";Food, Candy Stores, Specialty Food;{'Monday': '10:30-17:0', 'Tuesday': '10:30-17:0', 'Thursday': '10:30-17:0', 'Friday': '10:30-17:0', 'Saturday': '10:0-17:0', 'Sunday': '11:0-16:0'}
Gvq5Artc4F4M2zmF7ZHeqA;Rapco Automotive Centers;5 E Township Line Rd;Upper Darby;PA;19082;39.9686127;-75.2934923;5.0;10;1;"{'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'""}";Smog Check Stations, Wheel & Rim Repair, Auto Repair, Auto Parts & Supplies, Tires, Automotive, Oil Change Stations, Body Shops;{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-12:0'}
x7R0FReViemWjQO581WI5A;Debbie's Pet Sitting;;Philadelphia;PA;19147;39.9350642;-75.1516194;5.0;12;1;{'ByAppointmentOnly': 'True'};Dog Walkers, Pet Services, Health & Medical, Reiki, Pet Sitting, Pets;{'Monday': '7:0-11:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-11:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}
hfN3l0gJ-XszD1XFGNvA6A;Akira;720 Haddon Ave;Collingswood;NJ;08108;39.91576;-75.068382;3.0;40;0;"{'HasTV': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsReservations': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'Caters': 'False', 'WiFi': ""u'no'"", 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': True, 'upscale': False, 'casual': False}"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'True'}";Japanese, Restaurants;{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-22:0'}
bA67-1nlrQpuPAowhGnvIw;Save A Lot;6536 Massachusetts Ave;New Port Richey;FL;34653;28.2574576;-82.7057537;3.0;7;1;"{'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Caters': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'False'}";Food, Grocery, Beer, Wine & Spirits, Discount Store, Shopping;{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}
vo12FJ4dAdP8Jr4ctFYRkg;Painturo's;12910 Lebanon Rd;Mount Juliet;TN;37122;36.2244538;-86.5418712;4.0;46;1;"{'RestaurantsDelivery': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'RestaurantsTakeOut': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'Caters': 'True', 'WiFi': ""u'no'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'False'}";Pizza, Italian, Sandwiches, Restaurants;{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0'}
97yrCvZXdnMhmCtM8qmKFw;Comfort Inn Marrero - New Orleans West;6751 Westbank Expressway;Marrero;LA;70072;29.892187;-90.122823;3.0;19;1;"{'RestaurantsPriceRange2': '2', 'WiFi': ""'free'"", 'BusinessAcceptsCreditCards': 'True'}";Hotels, Hotels & Travel, Event Planning & Services;{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}
xS1cKW1BssWSVJ_a59N49Q;Boise Towne Square Dental;8660 W Emerald St, Ste 152;Boise;ID;83704;43.6116121;-116.289829;3.5;6;1;"{'ByAppointmentOnly': 'False', 'WiFi': ""u'no'"", 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True'}";Teeth Whitening, General Dentistry, Health & Medical, Dentists, Beauty & Spas, Cosmetic Dentists, Oral Surgeons, Pediatric Dentists;{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '8:0-13:0'}
KZlc-Tf3hq5X2Z6tenpzDQ;Secrets;221A Kings Hwy E;Haddonfield;NJ;08033;39.898768;-75.0308545;4.0;5;0;"{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}";Shopping, Shoe Stores, Fashion, Accessories, Women's Clothing;{'Monday': '11:0-17:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-18:0', 'Saturday': '10:0-17:0', 'Sunday': '12:0-16:0'}
8P7YOM9ThhTvLqXfSWRcRA;Noodles & Company;10925 Olive Blvd;Creve Coeur;MO;63141;38.6735532;-90.4204985;3.5;65;1;"{'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'WiFi': ""'free'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Alcohol': ""'none'"", 'OutdoorSeating': 'True', 'Caters': 'True', 'RestaurantsTableService': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'BikeParking': 'True', 'RestaurantsDelivery': 'True', 'HasTV': 'True'}";Comfort Food, Restaurants, Italian, Asian Fusion, Food, American (New), Noodles, Pasta Shops, Salad, Fast Food, Specialty Food;{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-21:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-21:0'}
btz66nFIXhjh8Mittev9IA;Tabasco Country Store;537 St Ann St;New Orleans;LA;70116;29.9581357837;-90.0627262625;4.5;7;1;"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '3'}";Shopping, Local Flavor, Souvenir Shops;
3CTuCLhazl6N8cIonyDkXw;Douglass Golf Course;2901 Dr Andrew J Brwn Ave;Indianapolis;IN;46205;39.808992;-86.1352054;4.0;5;1;"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}";Active Life, Golf;
GUtKfpiIf8V0iSMi9bprVw;Dale's Auto Care;2602 S Vista Ave;Boise;ID;83705;43.5788371;-116.2131613;4.5;14;1;{'BusinessAcceptsCreditCards': 'True'};Auto Repair, Automotive;{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}
I2CxrvM0BGH1svfxqGGD2g;M.L.Rose Craft Beer & Burgers - Melrose;2535 8th Ave S, Ste 107;Nashville;TN;37204;36.1226231735;-86.7761365195;3.5;472;1;"{'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'True', 'Caters': 'False', 'HasTV': 'True', 'GoodForKids': 'False', 'RestaurantsReservations': 'False', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'GoodForDancing': 'False', 'BusinessAcceptsBitcoin': 'False', 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}"", 'RestaurantsTableService': 'True', 'DogsAllowed': 'False', 'Smoking': ""u'no'"", 'RestaurantsDelivery': 'False', 'Corkage': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': False}"", 'NoiseLevel': ""u'average'"", 'HappyHour': 'True', 'DriveThru': 'False', 'CoatCheck': 'False', 'BYOB': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'WheelchairAccessible': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}""}";Automotive, Restaurants, Sandwiches, Bars, Nightlife, Pubs, American (Traditional), Burgers, Beer Bar, Sports Bars, Breakfast & Brunch;{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-0:0', 'Friday': '12:0-21:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-22:0'}
wMJlbZt2vOTG_FV96gkRVA;Dunkin';1410 Route 38;Cherry Hill;NJ;08002;39.9374871;-75.0363126;3.5;6;1;"{'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'BikeParking': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WiFi': ""'free'"", 'OutdoorSeating': 'False', 'RestaurantsTakeOut': 'True', 'DriveThru': 'None', 'RestaurantsDelivery': 'None', 'Caters': 'False'}";Donuts, Food, Coffee & Tea, Restaurants;{'Monday': '4:0-21:30', 'Tuesday': '4:0-21:30', 'Wednesday': '4:0-21:30', 'Thursday': '4:0-21:30', 'Friday': '4:0-21:30', 'Saturday': '4:0-21:30', 'Sunday': '4:0-21:30'}
RrqRin8BYGrTlJbCDwtLzA;Wawa;3744 Spruce St;Philadelphia;PA;19104;39.9510885597;-75.1989988336;3.5;50;1;"{'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsReservations': 'False', 'OutdoorSeating': 'False', 'Caters': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""'none'"", 'RestaurantsGoodForGroups': 'False', 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""u'free'"", 'HasTV': 'True', 'RestaurantsDelivery': 'True'}";Delis, Gas Stations, Food, Convenience Stores, Restaurants, Automotive, Coffee & Tea, Sandwiches;{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}
ewMNH7OxjqKZUHvZN5JFiw;The Salvation Army Family Store & Donation Center;6715 E Tanque Verde Rd;Tucson;AZ;85715;32.248933;-110.8494221;4.0;9;1;"{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '1', 'BikeParking': 'False'}";Local Services, Thrift Stores, Donation Center, Shopping, Used, Vintage & Consignment, Fashion, Community Service/Non-Profit;{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0', 'Saturday': '8:0-17:0', 'Sunday': '8:0-17:0'}
vBEeR5ioxlvzKZN_pgnZYA;Golden Spirit Alpaca Ranch;10937 Tarpon Springs Rd;Odessa;FL;33556;28.1458808;-82.6099872;5.0;11;1;{'GoodForKids': 'True'};Ranches, Arts & Entertainment, Farms;
mmgLzBE0vjgZGY31EOrPIw;Future Fitness;3 Hovtech Blvd;Mount Laurel;NJ;08054;39.9762075;-74.8695361;2.0;35;0;"{'ByAppointmentOnly': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}";Fitness & Instruction, Health & Medical, Weight Loss Centers, Active Life, Gyms, Trainers;{'Monday': '5:0-23:0', 'Tuesday': '5:0-23:0', 'Wednesday': '5:0-23:0', 'Thursday': '5:0-23:0', 'Friday': '5:0-23:0', 'Saturday': '7:0-20:0', 'Sunday': '8:0-18:0'}
IiPiLvUQEffLFGL9O7Z2vg;Chester County Dentistry for Children - Exton/Lionville;105 Dowlin Forge Rd;Exton;PA;19341;40.0546590698;-75.6621820117;3.0;8;1;"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'WiFi': ""u'free'"", 'AcceptsInsurance': 'True'}";Health & Medical, Pediatric Dentists, Dentists, General Dentistry, Orthodontists;{'Monday': '8:0-16:30', 'Tuesday': '7:30-16:0', 'Wednesday': '7:30-16:0', 'Thursday': '7:30-16:0'}
ivXaeYqM6NK7Pg9EDUG8lw;Spanish Trail Dental Group;9660 E 22nd St, Ste 160;Tucson;AZ;85748;32.2063037;-110.7883369;2.0;25;0;{'ByAppointmentOnly': 'False', 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True'};Health & Medical, General Dentistry, Cosmetic Dentists, Oral Surgeons, Dentists;{'Monday': '8:0-17:0', 'Tuesday': '7:0-19:0', 'Wednesday': '8:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-16:0', 'Saturday': '8:0-12:0'}
-ujBP1Dw0j1-Ffaz97-LXQ;Lama Dog Tap Room;116 Santa Barbara St;Santa Barbara;CA;93101;34.4157471;-119.6884801;4.0;238;1;"{'RestaurantsReservations': 'False', 'WiFi': ""'free'"", 'BikeParking': 'True', 'OutdoorSeating': 'True', 'GoodForDancing': 'False', 'HappyHour': 'True', 'RestaurantsGoodForGroups': 'True', 'Caters': 'False', 'CoatCheck': 'False', 'Alcohol': ""'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'ByAppointmentOnly': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}"", 'DogsAllowed': 'True', 'WheelchairAccessible': 'True', 'NoiseLevel': ""'loud'"", 'RestaurantsDelivery': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'Music': '{}', 'Smoking': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}""}";Beer, Wine & Spirits, Pubs, Arts & Entertainment, Kombucha, Nightlife, Wineries, Food, Bars, Beer Bar;{'Monday': '0:0-0:0', 'Tuesday': '11:30-17:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-20:0', 'Friday': '11:30-0:0', 'Saturday': '11:30-0:0', 'Sunday': '11:30-22:0'}
-BDSQ7COGF0tcbWJRkTIZw;Volkswagen Of North Nashville;2431 Gallatin Rd N;Nashville;TN;37115;36.308867;-86.675097;2.5;45;1;;Auto Detailing, Automotive, Auto Repair, Auto Parts & Supplies;{'Monday': '7:30-18:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-18:0', 'Friday': '7:30-18:0', 'Saturday': '8:0-14:0'}
Nolwnmtnt5QeDGlS0bsCGQ;Five Guys;993 Fir Street, Unit 60;Sherwood Park;AB;T8A 4N5;53.5126210396;-113.3219998596;4.0;37;1;"{'RestaurantsTakeOut': 'True', 'HasTV': 'False', 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Alcohol': ""u'none'"", 'GoodForKids': 'True', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'DriveThru': 'False', 'RestaurantsAttire': ""u'casual'"", 'BikeParking': 'True', 'OutdoorSeating': 'False', 'NoiseLevel': ""u'loud'"", 'RestaurantsDelivery': 'True'}";Burgers, Restaurants, Fast Food;{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-16:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-19:0'}
25ZRypSbZUHrPe6PFYQ2sw;Quiznos;8665 W Franklin Rd;Boise;ID;83709;43.6048735;-116.2900126;3.5;5;0;"{'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'RestaurantsReservations': 'False', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'free'"", 'GoodForKids': 'True', 'RestaurantsDelivery': 'False', 'Caters': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}""}";Fast Food, Delis, Restaurants, Sandwiches;
