business_id;review_id;text;rating;time_created;user_id;corrected_text;translated_text;label;sentiment_vader;sentiment_tokenizer;preprocessed_text;Topic_Title;sentiment_resultsBert;sentiment_resultsBert_label;cnn_sentiment_label
2saL4DAwJpbz_hoCuxVlIQ;ttEad-6G0Jr4LneygWdz7A;We chose to have lunch at this location due to its proximity to the Rodin Museum. We had a 100 reservation, but on our particular day, there were both...;5;2023-02-28 09:01:49;Ui697qIcPdWopwOPTk0fbw;We chose to have lunch at this location due to its proximity to the Rodin Museum. We had a 40% reservation, but on our particular day, we were both.;We chose to have lunch at this location due to its proximity to the Rodin Museum. We had a 100 reservation, but on our particular day, there were both...;2;neutral;positive;chose lunch location due proximity rodin museum 40 reservation particular day chose_lunch lunch_location location_due due_proximity proximity_rodin rodin_museum museum_40 40_reservation reservation_particular particular_day chose_lunch_location lunch_location_due location_due_proximity due_proximity_rodin proximity_rodin_museum rodin_museum_40 museum_40_reservation 40_reservation_particular reservation_particular_day;Restaurant with Reservation;2;positive;positive
2saL4DAwJpbz_hoCuxVlIQ;EJpLqLZ-lFMcWveLNx0lWQ;We had a great lunch at this location.  We had the grilled eggplant with quinoa which was excellent.  The fig salad was light and fresh.  The grilled cod...;5;2022-08-31 18:21:59;_3FAPnLgR4lg47yzam6PqQ;We had a great lunch at this location. We had the grilled eggplant with quinoa, which was excellent. The fig salad was light and fresh.;We had a great lunch at this location.  We had the grilled eggplant with quinoa which was excellent.  The fig salad was light and fresh.  The grilled cod...;2;positive;positive;great lunch location grill eggplant quinoa excellent fig salad light fresh great_lunch lunch_location location_grill grill_eggplant eggplant_quinoa quinoa_excellent excellent_fig fig_salad salad_light light_fresh great_lunch_location lunch_location_grill location_grill_eggplant grill_eggplant_quinoa eggplant_quinoa_excellent quinoa_excellent_fig excellent_fig_salad fig_salad_light salad_light_fresh;Restaurant for Dinner;2;positive;positive
2saL4DAwJpbz_hoCuxVlIQ;A481aQUIQLmDLS-8bNq3gQ;The spritz was good and reasonably priced but it's not super clear. When our table was cleared it was never wiped down and covered with crumbs. That was how...;3;2021-11-06 07:01:51;HJIjxcFwNCGt32xC1Pi-3Q;The spritz was good and reasonably priced, but it's not super clear. When our table was cleared, it was never wiped down and covered with crumbs.;The spritz was good and reasonably priced but it's not super clear. When our table was cleared it was never wiped down and covered with crumbs. That was how...;1;negative;positive;spritz good reasonably price super clear table clear never wipe cover crumb spritz_good good_reasonably reasonably_price price_super super_clear clear_table table_clear clear_never never_wipe wipe_cover cover_crumb spritz_good_reasonably good_reasonably_price reasonably_price_super price_super_clear super_clear_table clear_table_clear table_clear_never clear_never_wipe never_wipe_cover wipe_cover_crumb;Restaurant with Reservation;2;positive;negative
vxz_Uq_hH_Ack1Av1HUbjw;9sn9FbJPJ0f2ufLroiNj5g;It's not often that I take advice from a YouTube channel called Les Frenchies, featuring a woman who sports striped sailor sweaters and a sensible...;5;2023-08-09 02:55:02;9cMyHiDW4Q6eJC7m11EsFQ;It's not often that I take advice from a YouTube channel called Les Frenchies, a featuring a woman who sports striped sailor sweaters and a sensible...;It's not often that I take advice from a YouTube channel called Les Frenchies, featuring a woman who sports striped sailor sweaters and a sensible...;2;neutral;positive;often take advice youtube channel call frenchies feature woman sport strip sailor sweater sensible often_take take_advice advice_youtube youtube_channel channel_call call_le le_frenchies frenchies_feature feature_woman woman_sport sport_strip strip_sailor sailor_sweater sweater_sensible often_take_advice take_advice_youtube advice_youtube_channel youtube_channel_call channel_call_le call_le_frenchies le_frenchies_feature frenchies_feature_woman feature_woman_sport woman_sport_strip sport_strip_sailor strip_sailor_sweater sailor_sweater_sensible;French Food;2;positive;positive
vxz_Uq_hH_Ack1Av1HUbjw;JRnVa7JOesUf64w4_KsYMA;I'm a New Englander and I know raw bar. I know raw bar as well as anyone, and I can tell you beyond a reasonable doubt the raw bar at Huiterie Regis is...;5;2023-06-18 17:59:42;rgkdB72VR3-o_xFbFUn9EQ;I'm a New Englander and I know raw bar, I knowRaw bar as well as anyone, and I can tell you beyond a reasonable doubt the raw bar at Huiterie Regis is ...;I'm a New Englander and I know raw bar. I know raw bar as well as anyone, and I can tell you beyond a reasonable doubt the raw bar at Huiterie Regis is...;2;negative;negative;new englander know raw bar knowraw bar well anyone tell beyond reasonable doubt raw bar huiterie regis new_englander englander_know know_raw raw_bar bar_knowraw knowraw_bar bar_well well_anyone anyone_tell tell_beyond beyond_reasonable reasonable_doubt doubt_raw raw_bar bar_huiterie huiterie_regis new_englander_know englander_know_raw know_raw_bar raw_bar_knowraw bar_knowraw_bar knowraw_bar_well bar_well_anyone well_anyone_tell anyone_tell_beyond tell_beyond_reasonable beyond_reasonable_doubt reasonable_doubt_raw doubt_raw_bar raw_bar_huiterie bar_huiterie_regis;French Food;2;positive;negative
vxz_Uq_hH_Ack1Av1HUbjw;1tLv8Ho7JbzKU3KO2sc6KA;"The best Oysters and Shrimp

We have been wanting to try Huitrerie Regis for our last couple of trips to Paris, but there was always a line for this very...";5;2023-05-17 06:47:16;wrMz3KwPYEHcDLH5SW4lUA;The best oysters and shrimp. We have been wanting to try Hausage Regis for our last couple of trips to Paris, but there was always a line for this, very clearly.;"The best Oysters and Shrimp

We have been wanting to try Huitrerie Regis for our last couple of trips to Paris, but there was always a line for this very...";2;positive;positive;best oyster shrimp try hausage regis last couple trip always line clearly best_oyster oyster_shrimp shrimp_want want_try try_hausage hausage_regis regis_last last_couple couple_trip trip_always always_line line_clearly best_oyster_shrimp oyster_shrimp_want shrimp_want_try want_try_hausage try_hausage_regis hausage_regis_last regis_last_couple last_couple_trip couple_trip_always trip_always_line always_line_clearly;Restaurant for Dinner;2;positive;positive
ZcmC2dyO-PT_vagdmx3u9g;e5TZKN3UwT62lBKuntwo_Q;During a recent visit to Paris my partner and I were super thankful to have Kitchen close by to our hotel in Marais. The space was cute and the food tasted...;5;2023-11-09 12:29:34;5jLkKtE4HPlrbjw-0w9lvg;During a recent visit to Paris, my partner and I were super thankful to have a kitchen close by to our hotel in Marais. The space was cute and the food tasted delicious.;During a recent visit to Paris my partner and I were super thankful to have Kitchen close by to our hotel in Marais. The space was cute and the food tasted...;2;positive;positive;recent visit partner super thankful kitchen close hotel marais space cute food taste delicious recent_visit visit_partner partner_super super_thankful thankful_kitchen kitchen_close close_hotel hotel_marais marais_space space_cute cute_food food_taste taste_delicious recent_visit_partner visit_partner_super partner_super_thankful super_thankful_kitchen thankful_kitchen_close kitchen_close_hotel close_hotel_marais hotel_marais_space marais_space_cute space_cute_food cute_food_taste food_taste_delicious;Recommended about Food & Service;2;positive;positive
ZcmC2dyO-PT_vagdmx3u9g;Oevjci8z7YFYRury7eyMrQ;Incredible service and food. The boss really knows what the customers wanted even know sometimes we don't know what we like to order. The owner speaks...;5;2023-11-16 22:40:11;3jyi364R3CI4rvaWyiDFnA;Incredible service and food. The boss really knows what the customers wanted, even though sometimes we don't know what we like to order.;Incredible service and food. The boss really knows what the customers wanted even know sometimes we don't know what we like to order. The owner speaks...;2;positive;negative;incredible service food bos really know customer though sometimes know order incredible_service service_food food_bos bos_really really_know know_customer customer_want want_though though_sometimes sometimes_know know_order incredible_service_food service_food_bos food_bos_really bos_really_know really_know_customer know_customer_want customer_want_though want_though_sometimes though_sometimes_know sometimes_know_order;Recommended about Food & Service;2;positive;positive
ZcmC2dyO-PT_vagdmx3u9g;ghOYgsY6he43fM1nzdzLvw;Like many restaurants in Paris, it's small. Maybe seats 15 and that's only if you sit with others in one of only 4 tables.  I visited for breakfast...;4;2022-07-27 04:21:20;OV7EKVTRjR_G25YBfjlfpQ;Like many restaurants in Paris, it's small.  Maybe seats 15 and that's only if you sit with others in one of only 4 tables.;Like many restaurants in Paris, it's small. Maybe seats 15 and that's only if you sit with others in one of only 4 tables.  I visited for breakfast...;2;positive;neutral;many small maybe seat 15 sit others 4 table many_restaurant restaurant_small small_maybe maybe_seat seat_15 15_sit sit_others others_4 4_table many_restaurant_small restaurant_small_maybe small_maybe_seat maybe_seat_15 seat_15_sit 15_sit_others sit_others_4 others_4_table;French Food;0;negative;positive
hu_cDlVuB5RrG1HZP9lXcA;3Qurd6M9TqlSaTRQMoC4xw;We needed to find an authentic Italian spot. This place definitely hit on all cylinders. The antipasto plate was to die for. See pics. The linguine with...;5;2023-10-06 11:32:47;8TJNsoe--ht5olSyo-EYOw;We needed to find an authentic Italian spot. This place definitely hit all cylinders. The antipasto plate was to die for. See pics.;We needed to find an authentic Italian spot. This place definitely hit on all cylinders. The antipasto plate was to die for. See pics. The linguine with...;2;negative;negative;need find authentic italian spot place definitely hit cylinder antipasto plate die see pic need_find find_authentic authentic_italian italian_spot spot_place place_definitely definitely_hit hit_cylinder cylinder_antipasto antipasto_plate plate_die die_see see_pic need_find_authentic find_authentic_italian authentic_italian_spot italian_spot_place spot_place_definitely place_definitely_hit definitely_hit_cylinder hit_cylinder_antipasto cylinder_antipasto_plate antipasto_plate_die plate_die_see die_see_pic;French Food;2;positive;positive
hu_cDlVuB5RrG1HZP9lXcA;pEevJeWaEv664uMKtBX6Kw;This might be the best Italian restaurant I've ever eaten in.  Including my trips to Italy.  The food is inventive and flavorful.  23 of my party honestly...;5;2023-05-30 10:22:03;nOC9htHg9ggwsv4d7bUENQ;This might be the best Italian restaurant I've ever eaten in.  including my trips to Italy. The food is inventive and flavorful.;This might be the best Italian restaurant I've ever eaten in.  Including my trips to Italy.  The food is inventive and flavorful.  23 of my party honestly...;2;positive;positive;might best italian eaten include trip italy food inventive flavorful might_best best_italian italian_eaten eaten_include include_trip trip_italy italy_food food_inventive inventive_flavorful might_best_italian best_italian_eaten italian_eaten_include eaten_include_trip include_trip_italy trip_italy_food italy_food_inventive food_inventive_flavorful;French Food;2;positive;positive
hu_cDlVuB5RrG1HZP9lXcA;krID-BWHe9i9-N4kviiC7A;A return to Paris for me  my guy  introduction for his 17 year old. He recalled a delicious Italian meal on a business trip, preCovid. Found the name...;5;2023-04-14 16:53:09;fFrx0gCA7cdZRIC4lne-Bg;A return to Paris for me, my guy, introduction for his 17 year old. He recalled a delicious Italian meal on a business trip, two before Vid. I found the name of 'incumbents'.;A return to Paris for me  my guy  introduction for his 17 year old. He recalled a delicious Italian meal on a business trip, preCovid. Found the name...;2;positive;positive;return guy introduction 17 year old recall delicious italian meal business trip two vid find name incumbent return_guy guy_introduction introduction_17 17_year year_old old_recall recall_delicious delicious_italian italian_meal meal_business business_trip trip_two two_vid vid_find find_name name_incumbent return_guy_introduction guy_introduction_17 introduction_17_year 17_year_old year_old_recall old_recall_delicious recall_delicious_italian delicious_italian_meal italian_meal_business meal_business_trip business_trip_two trip_two_vid two_vid_find vid_find_name find_name_incumbent;Recommended about Food & Service;2;positive;positive
jvaKUEzscmxTmVSbSR7Maw;FQxeUTueEttRxXkzb7OANw;"We had breakfast here included with our stay at the Ritz Paris.

What a delightful spread we had every morning Fresh croissants and baked goods with French...";5;2022-09-05 13:46:46;DGUriKxBjSJWu3M2cA5ngQ;We had breakfast here, included with our stay at the Ritz Paris. 'What a delightful spread we had every morning fresh croissants and baked goods with French.;"We had breakfast here included with our stay at the Ritz Paris.

What a delightful spread we had every morning Fresh croissants and baked goods with French...";2;positive;positive;breakfast include stay ritz delightful spread every morning fresh croissant bake good french breakfast_include include_stay stay_ritz ritz_delightful delightful_spread spread_every every_morning morning_fresh fresh_croissant croissant_bake bake_good good_french breakfast_include_stay include_stay_ritz stay_ritz_delightful ritz_delightful_spread delightful_spread_every spread_every_morning every_morning_fresh morning_fresh_croissant fresh_croissant_bake croissant_bake_good bake_good_french;French Food;2;positive;positive
jvaKUEzscmxTmVSbSR7Maw;ZKwWQ3Mji4xT05tFHVkC8w;What can be said about THE most amazing place in Paris to have lunch than at The Ritz There were 6 of us and 4 bottles of champagne LaurentPerrier. The...;5;2018-08-04 18:24:56;2J3Aum2msx6O-DAJ7fJa-g;What can be said about the most amazing place in Paris to have lunch than at The Ritz? There were 6,500 of us and 4,500 bottles of champagne, all over Europe.;What can be said about THE most amazing place in Paris to have lunch than at The Ritz There were 6 of us and 4 bottles of champagne LaurentPerrier. The...;2;positive;positive;say amazing place lunch ritz 6500 4500 bottle champagne europe say_amazing amazing_place place_lunch lunch_ritz ritz_6500 6500_4500 4500_bottle bottle_champagne champagne_europe say_amazing_place amazing_place_lunch place_lunch_ritz lunch_ritz_6500 ritz_6500_4500 6500_4500_bottle 4500_bottle_champagne bottle_champagne_europe;French Food;2;positive;positive
jvaKUEzscmxTmVSbSR7Maw;E6YmrJonggq0ERQiLv4a_w;"A breakfast fit for kings and queens The gorgeous restaurant is located in the newly renovated Ritz and serves breakfast, lunch and dinner. 

It was a...";5;2017-02-04 01:26:50;peuxbSQwXed-81cSqL7Ykw;A breakfast fit for kings and queens. The gorgeous restaurant is located in the newly renovated Ritz and serves breakfast, sandwiches, and dinner.;"A breakfast fit for kings and queens The gorgeous restaurant is located in the newly renovated Ritz and serves breakfast, lunch and dinner. 

It was a...";2;positive;positive;breakfast fit king queen gorgeous locate newly renovate ritz serf breakfast sandwich dinner breakfast_fit fit_king king_queen queen_gorgeous gorgeous_locate locate_newly newly_renovate renovate_ritz ritz_serf serf_breakfast breakfast_sandwich sandwich_dinner breakfast_fit_king fit_king_queen king_queen_gorgeous queen_gorgeous_locate gorgeous_locate_newly locate_newly_renovate newly_renovate_ritz renovate_ritz_serf ritz_serf_breakfast serf_breakfast_sandwich breakfast_sandwich_dinner;Restaurant for Dinner;2;positive;positive
XoB7wt9OSqEWl3LkjCmaiw;8Fg77auayT9aWUSau52u4g;I have visited twice on layover and it has been delicious each time. I recommend the lamb wrapped in veal with Aligot.;5;2023-09-12 20:21:15;iVrPDCd5ADg6k1W_pqa4cA;I have visited twice on a layover and it has been delicious each time. I recommend the lamb wrapped in veal with aligot.;I have visited twice on layover and it has been delicious each time. I recommend the lamb wrapped in veal with Aligot.;2;positive;positive;visit twice layover delicious time recommend lamb wrap veal aligot visit_twice twice_layover layover_delicious delicious_time time_recommend recommend_lamb lamb_wrap wrap_veal veal_aligot visit_twice_layover twice_layover_delicious layover_delicious_time delicious_time_recommend time_recommend_lamb recommend_lamb_wrap lamb_wrap_veal wrap_veal_aligot;Recommended about Food & Service;2;positive;positive
XoB7wt9OSqEWl3LkjCmaiw;c0Au2ANrgIjRFacVpCHa7A;It was my Mom's first time in Paris and I took her here for dinner with some friends. My friends are from Paris and said to make sure we got the mashed...;5;2021-03-30 23:03:03;GGAUJMc47AWrEl0LUH65fA;It was my mom's first time in Paris and I took her here for dinner with some friends. My friends are from Paris and said to make sure we got the mashed potatoes.;It was my Mom's first time in Paris and I took her here for dinner with some friends. My friends are from Paris and said to make sure we got the mashed...;2;positive;negative;mom first time take dinner friend friend say sure mash potato mom_first first_time time_take take_dinner dinner_friend friend_friend friend_say say_sure sure_get get_mash mash_potato mom_first_time first_time_take time_take_dinner take_dinner_friend dinner_friend_friend friend_friend_say friend_say_sure say_sure_get sure_get_mash get_mash_potato;Restaurant for Dinner;2;positive;positive
XoB7wt9OSqEWl3LkjCmaiw;AyAcGMO1htTdzFYV-fDW8Q;Terrible food and service. They suggested the duck breast which was unflavored, chewy and fatty. Fries were limp. Wife's salad was just vinegar. They...;1;2022-05-12 12:16:15;llmucGDZ8lo7eyA16qmPBQ;They suggested the duck breast, which was unflavored, sweet and fatty.  The fries were limp. The wife's salad was just vinegar.;Terrible food and service. They suggested the duck breast which was unflavored, chewy and fatty. Fries were limp. Wife's salad was just vinegar. They...;0;negative;negative;suggest duck breast unflavored sweet fatty fry limp wife salad vinegar suggest_duck duck_breast breast_unflavored unflavored_sweet sweet_fatty fatty_fry fry_limp limp_wife wife_salad salad_vinegar suggest_duck_breast duck_breast_unflavored breast_unflavored_sweet unflavored_sweet_fatty sweet_fatty_fry fatty_fry_limp fry_limp_wife limp_wife_salad wife_salad_vinegar;French Food;0;negative;negative
7x_bZWDSzqV9nCCon2MF2g;sB_dTgC-mDpHKUd5FQb3lA;Close to our place, we founded that will be cononvient to stop for the lunch. Simple, like home cook meal, tasty and excellent service. Price is right and...;5;2015-05-15 04:28:37;zuGz2YPoDuCBVVawMTKYig;Close to our place, we founded that will be convenient to stop for lunch. A successful employment strategy makes it easier to finance pensions, but pension reforms can create employment incentives.;Close to our place, we founded that will be cononvient to stop for the lunch. Simple, like home cook meal, tasty and excellent service. Price is right and...;2;positive;positive;close place found convenient stop lunch successful employment strategy easy finance pension pension reform create employment incentive close_place place_found found_convenient convenient_stop stop_lunch lunch_successful successful_employment employment_strategy strategy_make make_easy easy_finance finance_pension pension_pension pension_reform reform_create create_employment employment_incentive close_place_found place_found_convenient found_convenient_stop convenient_stop_lunch stop_lunch_successful lunch_successful_employment successful_employment_strategy employment_strategy_make strategy_make_easy make_easy_finance easy_finance_pension finance_pension_pension pension_pension_reform pension_reform_create reform_create_employment create_employment_incentive;French Food;2;positive;positive
RcODJWKhY2jJGNoXK8e9xQ;XBkKzJ8pum7viOELD3v_6A;Food was delicious Very nice staff including Chris. Nothing but great recommendations and just a nice genuine man Thank you for being so welcoming and...;5;2023-09-27 14:45:28;kHNKicIB9fXn-WdBQZhlMw;Food was delicious, very nice staff, including Chris. Nothing but great recommendations and just a nice, genuine man. Thank you for being so welcoming and warm.;Food was delicious Very nice staff including Chris. Nothing but great recommendations and just a nice genuine man Thank you for being so welcoming and...;2;positive;positive;food delicious nice staff include chris nothing great recommendation nice genuine man thank welcome warm food_delicious delicious_nice nice_staff staff_include include_chris chris_nothing nothing_great great_recommendation recommendation_nice nice_genuine genuine_man man_thank thank_welcome welcome_warm food_delicious_nice delicious_nice_staff nice_staff_include staff_include_chris include_chris_nothing chris_nothing_great nothing_great_recommendation great_recommendation_nice recommendation_nice_genuine nice_genuine_man genuine_man_thank man_thank_welcome thank_welcome_warm;Recommended about Food & Service;2;positive;positive
RcODJWKhY2jJGNoXK8e9xQ;2pvbgVNjZu2AV3BHEWAM1A;"This lovely little wine bar is located on a quiet street near Sorbonne University. It has a good wine selection; amble portions of traditional French...";5;2023-06-02 15:54:47;VTpTPA9arK7HELfksHqnlg;This lovely little wine bar is located on a quiet street near Sorbonne University. It has a good wine selection, with amble portions of traditional French...;"This lovely little wine bar is located on a quiet street near Sorbonne University. It has a good wine selection; amble portions of traditional French...";2;positive;positive;lovely little wine bar locate quiet street near sorbonne university good wine selection amble portion traditional french lovely_little little_wine wine_bar bar_locate locate_quiet quiet_street street_near near_sorbonne sorbonne_university university_good good_wine wine_selection selection_amble amble_portion portion_traditional traditional_french lovely_little_wine little_wine_bar wine_bar_locate bar_locate_quiet locate_quiet_street quiet_street_near street_near_sorbonne near_sorbonne_university sorbonne_university_good university_good_wine good_wine_selection wine_selection_amble selection_amble_portion amble_portion_traditional portion_traditional_french;French Food;2;positive;positive
RcODJWKhY2jJGNoXK8e9xQ;K6RhPRnUltOPOHmfehiJXQ;UGH. How on earth this place has any positive reviews is a mystery. Cheap decor, drunk patrons endlessly arguing in the bar area, uncomfortable bar stools,...;1;2023-02-19 11:19:21;5kpBqHJ0uur88NEhCYNH5A;How on earth this place has any positive reviews is a mystery. The cheap decor, the drunk patrons, endlessly arguing in the bar area, and uncomfortable bar stools.;UGH. How on earth this place has any positive reviews is a mystery. Cheap decor, drunk patrons endlessly arguing in the bar area, uncomfortable bar stools,...;0;negative;positive;earth place positive review mystery cheap decor drunk patron endlessly argue bar area uncomfortable bar stool earth_place place_positive positive_review review_mystery mystery_cheap cheap_decor decor_drunk drunk_patron patron_endlessly endlessly_argue argue_bar bar_area area_uncomfortable uncomfortable_bar bar_stool earth_place_positive place_positive_review positive_review_mystery review_mystery_cheap mystery_cheap_decor cheap_decor_drunk decor_drunk_patron drunk_patron_endlessly patron_endlessly_argue endlessly_argue_bar argue_bar_area bar_area_uncomfortable area_uncomfortable_bar uncomfortable_bar_stool;French Food;0;negative;negative
uXZerrwr1lMur96Zx2wGCQ;gIit53yB9jjj5IlEIyd5pA;Stayed in the Latin Q this time round and wanted to just venture out to see what was good. I have a for sure way of knowing if a restaurant is good, by the...;5;2017-12-08 21:45:41;ARfmCCtRngXXM1OZECgMHg;Stayed in the Latin Q this time round and wanted to just venture out to see what was good. I have a for sure way of knowing if a restaurant is good - by the 1740s.;Stayed in the Latin Q this time round and wanted to just venture out to see what was good. I have a for sure way of knowing if a restaurant is good, by the...;2;positive;positive;stay latin q time round venture see good sure way know good 1740s stay_latin latin_q q_time time_round round_want want_venture venture_see see_good good_sure sure_way way_know know_good good_1740s stay_latin_q latin_q_time q_time_round time_round_want round_want_venture want_venture_see venture_see_good see_good_sure good_sure_way sure_way_know way_know_good know_good_1740s;Restaurant with Reservation;2;positive;positive
uXZerrwr1lMur96Zx2wGCQ;vMKpAjmP_HelKunh4Atotg;The food was great, the atmosphere was right and i'll most likely be back before my flight back to New York;5;2019-09-25 13:15:49;EhRsxgQeJcht_t53PsG3gQ;The food was great, the atmosphere was right, and I'll most likely be back before my flight back to New York.;The food was great, the atmosphere was right and i'll most likely be back before my flight back to New York;2;positive;positive;food great atmosphere right likely back flight back new york food_great great_atmosphere atmosphere_right right_likely likely_back back_flight flight_back back_new new_york food_great_atmosphere great_atmosphere_right atmosphere_right_likely right_likely_back likely_back_flight back_flight_back flight_back_new back_new_york;French Food;2;positive;positive
uXZerrwr1lMur96Zx2wGCQ;OE1jlEKiWJUv7CQ-19mAng;Amazing food  service. Large portions and food was out of this world. I was skeptical going to an Italian restaurant in Paris but this was the best meal of...;5;2016-09-22 14:26:44;taG_dc4SQwW3TKVZwKszHg;Amazing food service. Large portions and food was out of this world. I was skeptical going to an Italian restaurant in Paris, but this was the best meal of my life.;Amazing food  service. Large portions and food was out of this world. I was skeptical going to an Italian restaurant in Paris but this was the best meal of...;2;positive;positive;amaze food service large portion food world skeptical italian best meal life amaze_food food_service service_large large_portion portion_food food_world world_skeptical skeptical_go go_italian italian_best best_meal meal_life amaze_food_service food_service_large service_large_portion large_portion_food portion_food_world food_world_skeptical world_skeptical_go skeptical_go_italian go_italian_best italian_best_meal best_meal_life;French Food;2;positive;positive
usq5iWjjdFTeEFbpHjfRXQ;rDoL61HWx5tY2wT5V3zT-Q;Strada is a charming coffee shop with a local vibe. It's located on a small street without many other open businesses. The shop itself is also very small...;5;2019-11-03 06:47:21;A-No0uWZA4fAIjQAG06xJw;Strada is a charming coffee shop with a local vibe. It's located on a small street without many other open businesses. The shop itself is also very small.;Strada is a charming coffee shop with a local vibe. It's located on a small street without many other open businesses. The shop itself is also very small...;2;positive;positive;strada charm coffee shop local vibe locate small street without many open business shop small strada_charm charm_coffee coffee_shop shop_local local_vibe vibe_locate locate_small small_street street_without without_many many_open open_business business_shop shop_small strada_charm_coffee charm_coffee_shop coffee_shop_local shop_local_vibe local_vibe_locate vibe_locate_small locate_small_street small_street_without street_without_many without_many_open many_open_business open_business_shop business_shop_small;French Food;1;neutral;positive
usq5iWjjdFTeEFbpHjfRXQ;ucWgN9vwj4Asw5NyE1RyBA;Lovely little cafe with super friendly staff Take note there's a No Computers rule on the weekend.;5;2023-06-06 00:37:55;bo4sWh-nUeq8827d8ROO7g;Lovely little cafe with super friendly staff. Take note there’s a no computer rule on the weekend.;Lovely little cafe with super friendly staff Take note there's a No Computers rule on the weekend.;2;positive;positive;lovely little cafe super friendly staff take note computer rule weekend lovely_little little_cafe cafe_super super_friendly friendly_staff staff_take take_note note_there there_computer computer_rule rule_weekend lovely_little_cafe little_cafe_super cafe_super_friendly super_friendly_staff friendly_staff_take staff_take_note take_note_there note_there_computer there_computer_rule computer_rule_weekend;French Food;2;positive;positive
usq5iWjjdFTeEFbpHjfRXQ;F1xUZFUZNP1vA3UBN2Vg8w;This cafe is excellent. I was looking for something while exploring Le Marais and found this little gem. It is very small and something you might walk right...;5;2023-05-07 03:24:06;ZCVI2AiTrBEQoesB_v6OVQ;This cafe is excellent.  I was looking for something while exploring Le Marais and found this little gem. It is very small and something you might walk right from.;This cafe is excellent. I was looking for something while exploring Le Marais and found this little gem. It is very small and something you might walk right...;2;positive;positive;cafe excellent look something explore marais find little gem small something might walk right cafe_excellent excellent_look look_something something_explore explore_marais marais_find find_little little_gem gem_small small_something something_might might_walk walk_right cafe_excellent_look excellent_look_something look_something_explore something_explore_marais explore_marais_find marais_find_little find_little_gem little_gem_small gem_small_something small_something_might something_might_walk might_walk_right;French Food;2;positive;positive
_4U00TPunxkgnTgOOUg-7A;uZQNz74LWY0k1P0GX1g1hA;"Amazing owner She is super welcoming and the bars atmosphere is very chill. 

Sat and listened to conversations going on even though I had no idea what...";5;2018-08-10 15:50:39;OA5CL91-MsnLQNI1a_H9Rw;Amazing owner She is super welcoming and the bar's atmosphere is very chill. I sat here for 30 years already, waiting and talking about it.;"Amazing owner She is super welcoming and the bars atmosphere is very chill. 

Sat and listened to conversations going on even though I had no idea what...";2;positive;negative;amaze owner super welcome bar atmosphere chill sat 30 year already wait talk amaze_owner owner_super super_welcome welcome_bar bar_atmosphere atmosphere_chill chill_sat sat_30 30_year year_already already_wait wait_talk amaze_owner_super owner_super_welcome super_welcome_bar welcome_bar_atmosphere bar_atmosphere_chill atmosphere_chill_sat chill_sat_30 sat_30_year 30_year_already year_already_wait already_wait_talk;French Food;0;negative;positive
_4U00TPunxkgnTgOOUg-7A;T72LVTga3NIK4ak1DiwDDw;Small, unique little bar right off the Main Street. Good selection of liquors whiskey, gin, rum, vodka, tequila.;4;2019-07-22 10:21:21;N966uLRfOvhTSym0QR1HOw;Small, unique little bar right off Main Street. A good selection of liquids, liquids, and liquids boil at high temperatures.;Small, unique little bar right off the Main Street. Good selection of liquors whiskey, gin, rum, vodka, tequila.;2;positive;positive;small unique little bar right main street good selection liquid liquid liquid boil high temperature small_unique unique_little little_bar bar_right right_main main_street street_good good_selection selection_liquid liquid_liquid liquid_liquid liquid_boil boil_high high_temperature small_unique_little unique_little_bar little_bar_right bar_right_main right_main_street main_street_good street_good_selection good_selection_liquid selection_liquid_liquid liquid_liquid_liquid liquid_liquid_boil liquid_boil_high boil_high_temperature;Restaurant with Reservation;2;positive;positive
6nk5-n3DT6Cxs3hHbXHkvw;J0EJr1Ap76xVrPNPutvJeg;Amazing food and service. We made a reservation in advance and absolutely enjoyed everything the chef prepared on the tasting menu, along with the most...;5;2023-08-01 02:07:33;sPVld7MIhobmRfxHUTz_uw;Amazing food and service. We made a reservation in advance and absolutely enjoyed everything the chef prepared on the tasting menu, along with the most...;Amazing food and service. We made a reservation in advance and absolutely enjoyed everything the chef prepared on the tasting menu, along with the most...;2;positive;positive;amaze food service reservation advance absolutely enjoy everything chef prepare taste menu along amaze_food food_service service_make make_reservation reservation_advance advance_absolutely absolutely_enjoy enjoy_everything everything_chef chef_prepare prepare_taste taste_menu menu_along amaze_food_service food_service_make service_make_reservation make_reservation_advance reservation_advance_absolutely advance_absolutely_enjoy absolutely_enjoy_everything enjoy_everything_chef everything_chef_prepare chef_prepare_taste prepare_taste_menu taste_menu_along;Recommended about Food & Service;2;positive;positive
