business_id;review_id;text;rating
wcSbYuKQSAmK7XRC-y5uxA;wWPiJzITgjm20Z0gZ_vHVg;Super cute brunch restaurant in the 9th and conviently located only 2 min from our hotel. We arrived Tuesday morning at approx 9 am. It was early so there...;5
wcSbYuKQSAmK7XRC-y5uxA;Xq9c82JNFv-2Ptw0Utc_tQ;Found this cute little cafe for breakfast. We had just missed the breakfast cutoff but the restaurant was empty and the chef said it was okay to order...;4
wcSbYuKQSAmK7XRC-y5uxA;Z-zeWhmG4hgwVVWLYtOXjA;"The best breakfast we had during our trip. The scrambled egg ""caviar""; bacon; baguettes; pancake; carrot cake and even the fresh squeezed juice (Apple,...";5
IdHnbRs9csz8SgzowfokiA;hRDOt2_DhggLOxZyjJBqaQ;Outstanding! Cute little spot with really good seafood, we had poke and ceviche, as well as a couple of salads and desert. The presentation was great and...;5
IdHnbRs9csz8SgzowfokiA;MtzGOywYn_FNa1h9gE7_lg;Such a cute Parisian spot! The decor was unique and quaint and the food was delicious! We went for brunch on a Saturday afternoon and enjoyed Eggs Benedict...;5
IdHnbRs9csz8SgzowfokiA;uuD1I34hBkXqPUG7vu92Vg;"In a neighborhood loaded with some good choices, Strogoff stands out as unique.  And good.  Very good.

The 400 mg steak was perfect.  And only 26...";4
gIBclMWGw2eAh1c5cYyo7A;5hyVp0Mh8M3dJfnZIgO4Dg;"Stumbled upon this place in Montmartre after a long flight across the pond and just wanted to eat something healthy and light. This place delivered.

It's a...";5
gIBclMWGw2eAh1c5cYyo7A;bmCHHSBEkLmvAHmiu29rwA;"Went to revisit and was diss appointed to find the space closed. Signage not for Soul Kitchen. 
Seems to have folded or moved.";1
gIBclMWGw2eAh1c5cYyo7A;-q09dx73F2oFIfRM7tkDrA;Did not find Soul Kitchen with the directions. Is it closed? There was a Bistro and a coffee shop on two of the corners where Soul Kitchen was supposed to...;1
hgCHXP0IyJvOw2aGIhw34Q;Q6C_4-knqN33K8ytktYReg;It was a wonderful experience. Amazing authentic French food, great wine, amazing staff and owners. There was limited number of tables, so make sure you...;5
hgCHXP0IyJvOw2aGIhw34Q;SvTc9qXl4HZRtTsTuIk_aw;All around an excellent experience! The restaurant is quaint, with seating for no more than 50 people. Service was excellent, we also got to speak with the...;5
hgCHXP0IyJvOw2aGIhw34Q;AzLyOOE4nq1_xWxhklcr_Q;This is actually so good. The food, the atmosphere the service all 10/10. We ordered the duck and the steak along with 2 red wines and 2 espressos with a...;5
OP4Nb09tynqlvxp-Lrd9rg;nSVzCv9iyqFSlqeSgwfrUw;Fantastic place, great food, fabulous service, excellent wines and try the mousse, thank me later.  This is a great place!!!!;5
r9sc0pmwFitFm01jDYHDjA;0v22AnbxCxJZayhR33MqFA;Not sure when my previous review date was for sure, but we also went in April and had a super meal...chicken and a bobun...a good italian wine...really...;4
r9sc0pmwFitFm01jDYHDjA;Fv9Te9661cdoqHmn0F0skQ;In Le Marais, under a canopy of umbrellas, is Le Ju'. A cute brasserie we went to for breakfast. Service was friendly and jovial. The croqué madame and...;4
r9sc0pmwFitFm01jDYHDjA;PXyWpNKhzooR9uVCo8xcLw;"The mix charcuterie was the highlight of our visit. The cheese, meats, and pate spreads were superb. I was hoping for the croque madam to be better; I'm not...";3
hlQuKVT7dqH8OGV7Bu9laQ;Ub04-yFKaSGdMElaQQdTbA;Stopped in for late afternoon refreshments. I tried the freshly squeezed grapefruit juice and my friend had a mocha and the St. Germain spritz (elderflower...;4
hlQuKVT7dqH8OGV7Bu9laQ;W_MfY7gI5kw9vugalH_X7A;Walked in to get out of the rain. Was the best option we saw around us. I had the supreme chicken, glass of Prosecco. The others each had the same hamburger...;3
hlQuKVT7dqH8OGV7Bu9laQ;h7lDnNKO32uNgxsq1uhPOA;Food was really good.  My two little ladies absolutely devoured their beautiful cheeseburgers (QG Burgers).  The  fries were freshly made and delicious....;5
g9fPz197j4ERU-7CpJ6XVA;Qebu2U7zVHLqtlhTmEn5AQ;After shopping in Little Africa my sister and I stopped here for lunch. The beef was tender the sauce was sooo good and spicy just enough! The English...;4
g9fPz197j4ERU-7CpJ6XVA;mLljeporP1Ti0KgYdwkvVw;Had some of the best mafé EVER... And I know Senegalese food!!! The pepper sauce was so good my lips were burning but I couldn't stop myself;5
g9fPz197j4ERU-7CpJ6XVA;sNYxbH4eF_ppOvikE1WPtQ;The food was very delicious and at a very good price!! Very simple and authentically unautentic. We loved it.;4
guy3qdGfqP6lmIKO2EcoPg;mVHcVuqqOar7x5YZGSbv1g;The food is authentic Szechuan Chinese. Which means spicy. I hate the way some ethnic restaurants will dumb down their food for what they think the people...;5
guy3qdGfqP6lmIKO2EcoPg;r8JDQnAo2Tq4JXejMCcQ0w;Turns out beef in Asian dishes in France - as could have been predicted - is a little undercooked for my American tastes. The chicken dumplings were solid...;4
guy3qdGfqP6lmIKO2EcoPg;aJpimCDbj9JS7AzJRN96_A;I had one dish, shrimp with vegetables and it was appropriately spicy to my taste. I have eaten Chinese food in New York City Chinatown and Flushing...;5
0BVxO5o-oGnCvgF4AtGrFA;SqKTGCkNqbcPmCRZCkzOlQ;I loved this little quite gem on a busy street. I wandered by many places that were packed and saw this place on my list and it was empty.  In 2 weeks, I...;5
0BVxO5o-oGnCvgF4AtGrFA;MU8ls2Xju2nnDgrFf8HajA;Lovely French spot. Had a cute little Parisian Resturant vibe. The server was very hospitable and spoke enough English to help me make sense of the menu. We...;5
0BVxO5o-oGnCvgF4AtGrFA;rygqWniZSbSe712hjswBMA;This place has incredible food.  Everything was so fresh and delicious.  Owner and staff were friendly and took great care of us.  Check it out!;5
Ik6Mx89CMQXQJBhtTLK75w;WpCrCmBxtLtnQrb3cH66yA;"Dang the food here is great! Truffle risotto on point! Salmon on point! Gourmet cheesburger with perfect homemade fries! Perfect service. 10 stars. 

Wish I...";5
Ik6Mx89CMQXQJBhtTLK75w;hU3MAromI9rsfoEjj-ZSKQ;We stumbled across this place our first night in Paris. We just came in from London, wasn't super hungry but could use a snack and wine. The couple that I'm...;5
Ik6Mx89CMQXQJBhtTLK75w;OYPQrve12ZNIRqco3kJGtw;The owners are the sweetest, the food was good and we all had a great meal. My husband had the steak and I ordered the truffle risotto! I actually don't...;4
r-9iBovn1h6etZTVhhJWmQ;5IG5uYXS8dAxcp_9F0l_Sg;Currently in Paris and wanted a chill nite at a bar to watch a football game. Service was phenomenal , servers helped us out and had a great experience !...;5
r-9iBovn1h6etZTVhhJWmQ;bAaU12SFS-P7Z05-0DbmFw;Friendly staff and atmosphere for a chill neighborhood pub serving up house brews. They specialize in craft beer/ American-styled ales so do expect to spy...;4
r-9iBovn1h6etZTVhhJWmQ;aTtH5LUamnB7Pf88Kbp5Bg;In a side street off Place de Vendome you will find this pub. Beer flows well, I had the Dark de Triomphe which is a well rounded stout with 5% alcohol....;4
L1N12owopi3RoyalxYs9oA;41HlpktXfmbr2BGgmeRRwQ;"vegetarians are an oppressed minority here...


could've roasted veggies and added cheese/pesto at home.";2
L1N12owopi3RoyalxYs9oA;IpZmqPC6H5aGcxXN0F8vAg;The specialty of the restaurant is sea food but their steak was magnificent too. The mussels among the best that I have ever had. Their foie gras with egg...;4
L1N12owopi3RoyalxYs9oA;gma0zc-30jGChIfrHMUFsA;If you're a tourist don't come here. So I found this restaurant on yelp and headed over. The establishment was completely empty and they sat my friend and I...;2
Hp-UmCMldAhIDdBxrcBNmg;We8UyX-bhrF2n1FeCFZD3g;Is this the best Shanghai food? No but it's pretty good for paris considering. It's pretty casual seating and the prices are reasonable. All of the buns I...;4
Hp-UmCMldAhIDdBxrcBNmg;u9gK2fzprwqUi0nUgH0HmQ;"Bao-chicka-wow-wow! 

Currently reminiscing about Petit Bao from @bao.family in Paris, France. After spending a couple hours traveling through time at the...";5
Hp-UmCMldAhIDdBxrcBNmg;8Qnifkw9p3DFBNNDexenLQ;We came after lunch one day and got seated immediately. The soup dumplings were pretty good. Lots of soup in them but lacked a bit of flavor. We tried the...;4
Ms2IgVqMtVTX-UuOROR5Tw;1V6zX62-CfDcIArZrwmIJQ;It was early afternoon and we needed a light lunch. We grabbed the first place we saw.  It was an excellent choice. It was one of only places we got beer...;4
Ms2IgVqMtVTX-UuOROR5Tw;c5tAMVvzQjB2MHhq5HBE5Q;One of our favorite restaurants when we visited Paris. Best creme brulee we had on our entire trip! Enough options for tourists who aren't brave along with...;4
Ms2IgVqMtVTX-UuOROR5Tw;UJ-nCVwoINFxZ508Avhzng;Had lunch here. Good service, good food. Bathroom is tiny but not awful, easy walking distance from the louvre.  Solid place.;4
dyXtEBYL68wlfUDrgWZmLQ;acWavFeW0ROZivOJbjK4PQ;Cozy. Romantic. Delicious. The ambiance of Le Coupe-Chou is unmatched. The history of the building alone will leave you in awe. Not only is it by far to...;5
dyXtEBYL68wlfUDrgWZmLQ;MCi7VjwqO0WTtQ2uT9_Bhg;Came here for dinner with my boyfriend around 7:15pm on a Friday night. I had made a reservation in advance and it was very nice not to have to wait. The...;4
dyXtEBYL68wlfUDrgWZmLQ;CgYG5lXm3uVkvb7Yb6vDjA;By far the best restaurant we visited during our stay in Paris. Food was absolutely amazing, service was top notch, and the atmosphere was perfect. Will...;5
o6cBzjREN0HOj8OeRjfbvw;Ch8vXIEp9-i92sHb69fXoA;"Super nice spot to stop in for drinks. They use fresh fruit and you can tell each cocktail is made with care and the ingredients are well thought out. 

I...";5
o6cBzjREN0HOj8OeRjfbvw;G3vrPKKXbjhOsgZTHMaFmw;One of the best bars to grab a strong drink on a rough day. The only gay bar I've been to in Paris and I love it ! The staff is all gorgeous and extremely...;4
o6cBzjREN0HOj8OeRjfbvw;GYaMY_dpTYzMSaA2eXP1rw;The ambience of this place is really great. The music was clearly out of a stellar New Order playlist which you can never go wrong with. The staff on top of...;4
_4D1BgqFwL1gHV1PmnIY3w;53jPJYEfDwhAHROJ2xQ38g;A wonderful small French restaurant tucked down a quiet street a few blocks near the Sacre-Corur Basilica. Came in on a Saturday afternoon to try a crape. I...;5
_4D1BgqFwL1gHV1PmnIY3w;wvCPkhbkvIZU5kAD2iW3-Q;I ordered the crepe with chestnut cream to go. It was freshly made to order, quick, and the perfect dessert. They put a lot of the filling which was pretty...;5
_4D1BgqFwL1gHV1PmnIY3w;-33N2IlEI1dceclPBTJx3g;No joke: one of the HIGHLIGHTS of our Paris trip! I'd never had a gallete before (savory crepe) and realized immediately how much I'd been missing out on....;5
Vb9_7pPMu4NwWCLwWJ9UHA;6GqS8egL8LWT137ZhQbDoA;If your Ever in paris do yourself a favor and check out Baba Zulu. Though small the space is comfortable and trendy. The chicken was packed with flavor and...;5
Vb9_7pPMu4NwWCLwWJ9UHA;xKix0JeAh4V58M_cbcaLtw;Wow. My boyfriend and I got waffles, two mac and cheeses, chicken tenders, and two drinks for $24 total, which is some of the most reasonably priced food...;5
_5irLKVChlmivNlaVDSqQA;Ynq6Nvp09CcY67ppBQ5Z9g;I had a really cozy, relaxing meal here on a rainy Friday night. Though I speak almost no French, the servers were very kind and offered their best...;5
_5irLKVChlmivNlaVDSqQA;5voPXz2POwstuEFSINdM_w;"Good service, excellent food. 

Had a perfectly cooked entrecote, the pure flavours from the meat came out exactly as they should. No distractions in sauces...";4
_5irLKVChlmivNlaVDSqQA;AICVNWDPzg-vMmIDaqzklw;The appetizer and main entrée as well as dessert were all excellent.  The atmosphere was great.  A neighborhood restaurant that really delivers and is not...;5
kuFyh0bNUJuF1v8CJ447AQ;g9KP1v55WN6N4LlMJkutmw;Great food and service! Very good value. We wish they had one near our house in the states!;5
kuFyh0bNUJuF1v8CJ447AQ;ZWmUmzepRtUVB2QF-gmlEQ;"Un grand plaisir de retrouver Ducky's après mon absence de Paris depuis 2020.
Ducky's est toujours excellent. Gastronomie asiatique remarquable, prix...";4
kuFyh0bNUJuF1v8CJ447AQ;M_xLmVGHmgZAQS8Vh8xOJw;"Food: 5/5
Service: 5/5

Duck noodle soup: amazing, super delicious duck with good noodles and savory soup
Duck buns: also amazing duck with soft buns


The...";5
ztDpbIX8XKKhaGLjyyosqQ;BcsZA3L8cr8T81l5MfxiHQ;We came here TWICE during our time in Paris! It's located near the bottom of the Sacre-Coeur in Montmartre, so we'd pass it on the way to/from our Airbnb....;5
ztDpbIX8XKKhaGLjyyosqQ;mQRsqHvsbvss3nGrwMP99w;"Lovely place for a meal & dessert!! Wine and coffee options too
Staff is so friendly & music is just perfect";5
ztDpbIX8XKKhaGLjyyosqQ;vLFKT2dUEymc3D4GB8-qxQ;"I don't dole our 5 stars randomly. It represents being the best over all others at what it is you do. 
Indulge in the art of natural intimacy of La Portena...";5
JzGS62_8QeTswYj3JvuXWA;PibrD1s7j6LAD4_Y_3w53g;Les PASTELS: Intimate bistro makes perfect backdrop for beautiful and tasty contemporary French dishes. The menu is 1 page and changes from time to time....;5
JzGS62_8QeTswYj3JvuXWA;EyOpl4hclsMQlz2heBlvKQ;Real French Cuisine, subtle and delicate, and very friendly staff. Highly recommended;5
JzGS62_8QeTswYj3JvuXWA;mv-pTCB4WWH6_2Ms_6_Ghw;"Excellent food and service. 
Starter: brie with potatoe. Not my favorite. The combo of brie and potatoe seem kinda weird. 
Main: sea bass. Well cooked with...";5
EVQy41CTy_uufpG7q1DLzw;mtopKH-nsECL9vnC10dy7Q;"Best dish was the beef & onion sauté. 
The steamed bread is pretty much what we eat with Peking duck, except the bread is tougher & less sweetened, which...";3
EVQy41CTy_uufpG7q1DLzw;fB2A3Tb670M8oJMQX96Mnw;"Wonderful meal in a quiet Marais restaurant. 

We ate here craving some ethnic food. We each did the prix fixe meal, and got:
Aperitif -- cassis (Very...";4
EVQy41CTy_uufpG7q1DLzw;Kpuzoh4j4Ny6zbQQeTigGA;Ordered the rice vermicelli with mushrooms as well as the chicken with vegetables.  Not sure what a prior reviewer ordered, since the above dishes at least...;4
IJFYfRaNhkIhE86P0qFrLw;rSmLdz2t6u2z3YqKMY5B3Q;Delicious creative food in a beautiful setting. Hard to find, but in a garden that feels like an escape from city center paris;5
IJFYfRaNhkIhE86P0qFrLw;Ivi0vG-4zrXnxX3J3ddFgA;"The vibe is Michelin Star restaurant extraordinaire!

We were warmly greeted by Madeleine. We wanted to dine al fresco in the beautiful green & blooming...";5
IJFYfRaNhkIhE86P0qFrLw;UivOJYFtxWexlQdDi2vNvQ;"A true 5 star experience in a beautiful setting with amazing wine and fantastic service!
Soufflé was out of this world!
Will certainly be back when visiting...";5
vkSXHwhpsICGtxProS-ZTA;4KnemCYLErS-gn9BKjfD3g;Great service.Waitress was very helpful and nice.Pasta was super tasty, Rozotto was amazing.I strongly recommend;5
vkSXHwhpsICGtxProS-ZTA;HTlV8yvrhpIJUO2rzhtubQ;Took over an hour to serve us with over half of the restaurant empty. Main dishes were below average. Drinks were ok but the service sucked. Didn't look...;2
vkSXHwhpsICGtxProS-ZTA;SXt10TTLvRasSTg7x6XMJw;"After a busy day sightseeing beautiful Paris for the first time we got hungry. 

Busy place, so immediately we assume must be good. 
Took long to be seated,...";3
cMFTdIiDQORTYOIDsU-YEQ;6reLSo7ztR9kMXOoYo2N-Q;"The best of ""traditional"" French cuisine in the ""not super exciting"" section of the 15th district. Limited menu, because everything is seasonal and well...";5
cMFTdIiDQORTYOIDsU-YEQ;U1B5rskS69EsEfQt0dW0rw;I ate here a few times and each time I was very impressed by the obvious freshness of the food, clearly homemade and made by a talented cook. I especially...;5
DO_MIrqnh6LbMcQjWLWbrQ;v-ybLyl5rXaRWaARGUgKjQ;Cute restaurant with great food. Came here for lunch with a friend & we got the 3 course menu, €38 (at the time of writing) for starter, main, & dessert....;5
DO_MIrqnh6LbMcQjWLWbrQ;k3HaTaIHw8JWBHrSm0pVMg;This place is definitely a wonderful French dining experience. It's one of the few in Paris that caters to vegetarians as well. We had a three course menu...;4
DO_MIrqnh6LbMcQjWLWbrQ;Ecole9_Xes2uH7setQNdxA;Phenomenal restaurant and wait staff!  Again, this place was on the Michelin Guide and within walking distance to our hotel.  The staff spoke perfect...;4
4vYwg-bqxLQ0i7HYw6f0Wg;ojMb08DASYGQlG8RSdtRXg;What a fantastic meal!  Their 3 course prix fixe for 39E is a great deal!  Everything we had was beautifully prepared and presented. The service was...;5
4vYwg-bqxLQ0i7HYw6f0Wg;O1n5CVp-f_JzlDHKfN_YyQ;We arrived in the Montmartre neighborhood without any reservations and we were able to walk in at opening and be seated it did fill rather quickly. It only...;5
4vYwg-bqxLQ0i7HYw6f0Wg;q84CJ-wRNQzxRjHmtyazbg;Found L'Annexe while wandering the neighborhood hoping to find solid French cuisine. We couldn't have been more pleased. One of our party has a decent ear...;5
oFFOQeAhH1VLUbk3PIBYoQ;wK41IZ1GlKwyCi-u2Qqlpg;"Les Fêtes Galantes is a tiny restaurant in the shadow of the Pantheon with an Egyptian chef named Bibi. It is also very very good.

I was the only patron on...";5
oFFOQeAhH1VLUbk3PIBYoQ;l4Gr4vXMylx5_WFWsv0u6A;Cozy and everything tasted great! The escargot was excellent and the bras on the wall made my kids blush;5
oFFOQeAhH1VLUbk3PIBYoQ;x14zOguq-DSd1q9MtnLkLg;"Best French onion soup in the planet!!!

The first time I went there the meat was a bit tough but the sauces were excellent. The second time the meat was...";4
RmCIWRhXkKGLhEDXiqW2aQ;7lKGQ4H2aScfNF9TfvLKew;"Biglove is a vegetarian's paradise! Be sure to make a reservation, as it does get quite crowded.

It is SO cute (and photogenic) inside, and their menu is...";5
RmCIWRhXkKGLhEDXiqW2aQ;tW5OuERFVN2q2iJGEsMApQ;A great vegetarian spot featuring an extensive wine list and a very cool decor.  We each had pizza which was fantastic.  As a carnivore, I missed jambon on...;4
RmCIWRhXkKGLhEDXiqW2aQ;5i8CsG-orTrWuenAkxrTHw;"Be sure to make a reservation prior! We saw people get turned away on a Monday night.

Our food came fast but we noticed that the people who got seated next...";4
91Fn76uDinKWavOKEnzV3w;X6NEoquu_BRah47tbHYXmg;While in Paris I was craving Italian food and this restaurant was recommended to me by my cousin who comes here a lot. SURPRISE - their menu is somewhat...;5
91Fn76uDinKWavOKEnzV3w;MNt7U5KIkGC7w-qgSBERSg;Absolutely Amazing! While visiting Paris we stumbled upon this restaurant and it was the highlight of our trip! I'm talking so good that we ate here 3...;5
91Fn76uDinKWavOKEnzV3w;OieI0p3O32BxA8hg6wO74w;"Great service!
Inside or outside dining.
It's a bit out of our way, but we will return.
Excellent pizza and freshly made pasta make it worth the trip.";5
zCJtXfRMwEh1sMkwOjAI8g;rQFMVBlOQC6KRA5hOrNL3g;What's up: It was our first time in Paris and we were walking around the area looking for a place to grab food. We ended up wandering into this place to...;5
zCJtXfRMwEh1sMkwOjAI8g;y9va-g_izH8WCoSqMPJBOQ;"Atmosphere: Le Village Monge is conveniently located next to the Censier-Daubenton metro station. We sat outdoors by the street under an awning. 

Service:...";3
zCJtXfRMwEh1sMkwOjAI8g;DsTD5LlOThC38t_Kv4HRYQ;Wonderful french cuisine. The staff is so friendly and speaks English. Best is this area!;5
BHKDMcw9EdJ9ldZva467jA;kix6il9yapxIf8WrK-5RwQ;My wife and I enjoyed an intimate and absolutely delicious dining experience à Les Foodies. I have to admit that after many miles of walking around the...;5
BHKDMcw9EdJ9ldZva467jA;0msn789EQjfItuGA6M-nTA;Les Foodies is a beautiful restaurant and the food is magnificent! The Oeuf Royal was amazing!  The staff was wonderful! I highly recommend Les Foodies!;5
BHKDMcw9EdJ9ldZva467jA;es1-LHPBOiqrKywZoDss4Q;We stumbled onto this place after our first choice was closed.  What luck.  Opted to sit inside in the plush cobalt velvet chairs.  So comfy.  They were...;5
vBIwifYgft6XJOGFcnafBw;08_NueLT4pK_GPcKOdOX9w;Went in here for a glass ended up having a bottle. Amazing list and just really friendly people who want you to have good wine. It is hot inside, but worth...;5
vBIwifYgft6XJOGFcnafBw;Cybm3CE2LE7vn-u0SbOBBw;Very good local spot. Steak frites with sauce was amazing. Enjoyable experience.  Get over the closeness of the table and the food.;5
vBIwifYgft6XJOGFcnafBw;NVXlkhTV8dEUknvjCFBY5Q;Husband and I stumbled upon this fun pub after walking through the Saint Germain area and visiting the Saint Sulpice Church. Passing through the area, we...;5
oBGU7sMpkSh6gHTBmsIY2Q;7yL_GGRAzVLefP5uYkkSog;Nice little cafe.  Lots of breakfast options.  It was right outside my air bnb.  I think I went here like 3 times.  Waitresses were very sweet and patient...;4
oBGU7sMpkSh6gHTBmsIY2Q;0At2Q8snRdKybCM5AikEXQ;Great place for a drink with friends in the weekend! True Parisienne athmosphere and great wine selection. I recommend a bottle of Bordeaux and of course...;4
MiVSIiIGk0J0orXnOa4PRw;hBK-_o6rZ1pFbaAFJ_7Eog;Wow. Rarely do I eat at a hotel restaurant (unless it's Disney) and when I do I don't expect much. But Le Cafe des Artistes was amazingly good! Such...;5
MiVSIiIGk0J0orXnOa4PRw;I8rfQpHod-bpVgb6L8GyLA;The ambiance here is just incredible.  This is the little restaurant in the hotel.  The food here is tasty!  We had the cold cuts and tomatoes with cheese...;4
QGXvgdQRCVUifv3-zNr2HA;N7sF4l5LoRY5Tf4FqkLoGA;Came here randomly for drinks while we waited for Pink Mamma to open. Had a great experience, staff was super friendly and loved the vibe!;5
QGXvgdQRCVUifv3-zNr2HA;Rj9Lra2VZ7D4wbuGoziWLA;No wait at 4 on a Saturday afternoon. Hipster vibes with stereo equipment as decor, blasting uncensored Kendrick Lamar. Staff are friendly enough and pretty...;3
QGXvgdQRCVUifv3-zNr2HA;JCWszhdaE5ya12lYhAc0-w;Staff is friendly. The location seems to be in an up and coming hip area of paris, right across the street from Pink Mama. Enjoyed some pre-dinner drinks...;5
O6Wk7lT2zJ94YPgv-AfeUA;tSH_TT6b1z0KD2HNqTstmA;Fantastic Sri Lankan food in the heart of Paris. You cannot go wrong here. Everything is prepared fresh & delicious.;5
O6Wk7lT2zJ94YPgv-AfeUA;2F75GabVBwCvGmwrb1QAWw;Last evening in Paris with hubby and kids and I got to pick the meal - no complaints at all ! Food was superb and tastier than i ever thought... don't know...;5
O6Wk7lT2zJ94YPgv-AfeUA;tyQ_TZK8cxhxt9EvsbsiGQ;I eat out about 300+ days a year across several countries but I have never had such incredible service. My husband and I walked in after they closed the...;5
0U6Qn6ScKYPWkEnUXrOzOA;jaRi8xXx3zve4ZiQ_qdOsQ;Intimate and lovely. Modern feel but still cozy. Expected to order more than we did because portions were surprisingly large! The escargot starter was...;5
0U6Qn6ScKYPWkEnUXrOzOA;_QuuA3k14Acv_7YPorEoiw;One of the best things I did in Paris was eat at Michelin-starred restaurants during lunch when they have severely discounted fixed menus. My meal at...;4
0U6Qn6ScKYPWkEnUXrOzOA;J7LrNiYQ-CyGvP_2tqLHoQ;"Beautiful Presentation, But Flavors Fall Short - One-Star Michelin Review

This one-star Michelin restaurant impresses with stunningly presented innovative...";4
eFDFy8iNl52COyfdD93urQ;M8WBQ9zW00SX0rP-yjTz5A;"Perfect,
  We had a great dinner, very good food, very good service and it was cheap.
  The waiter was very good help with the wines and the deserts.
  I...";5
eFDFy8iNl52COyfdD93urQ;qMX5YGMdlXn3H2HjygjChw;"Small and intimate venue with a great vibe, outstanding food and excellent service. And phenomenal wines.  

This really is an all-star production.  Every...";5
eFDFy8iNl52COyfdD93urQ;JcbMzyD0cuTjDHwA7P6dcA;Good quality food and cooking, however not something that would knock you socks off and a bit pricey but overall a nice time  Menu changes frequently due to...;3
7cZqgFXrOb-LzY_iW8rzRw;MylQ5CG1HcnHlKJIBad0Hw;Great food.  Shared a Paradiso pizza and the Italian salad.  Only one table was seated when we arrived but stated to fill up as we left.  Nice friendly...;5
7cZqgFXrOb-LzY_iW8rzRw;Z32_1-6fQdl0HWyPGcDSJg;When I came into the restaurant, there was literally no one there, so I was kind of skeptical, but then I ordered the margarita pizza and it was delicious...;5
7cZqgFXrOb-LzY_iW8rzRw;zd8tNwZBzXiKjO66LXtJ6g;As Americans, the staff were very accommodating and welcoming. Clean and pleasant ambiance. The food was average, a good choice if you want Italian food...;3
5E--bMXYlYMU-mXaPgnOZQ;3vyjFCO4oQqd7wC4cTtCOg;"I came here for a late 11 am breakfast as part of a foodie walk in Paris so since I was in a small ""tour group"" of sorts, I may have had a different...";4
5E--bMXYlYMU-mXaPgnOZQ;xd1XK2ZPEA2jtcWBWzDc6g;First of all, shout out the best server ever Alex. First night in Paris we found this spot and sat down and had a great meal. We were recommended a lot of...;5
5E--bMXYlYMU-mXaPgnOZQ;5O0cOT24WfxRBwen27lI-Q;We had a wonderful meal here our first night in Paris. They were able to accommodate 7 ppl at 730 pm. We had a lovely server , Alex, who made sure we were...;5
9Fnsu-hE6eReRMqTCBLvcA;U3e_fqRa9Nk2ErXZPReJMA;It's a long overdue review. My Parisian friend said this is his favorite creperie and he's right! I had a savory galette and a basic nutella crepe, and they...;5
9Fnsu-hE6eReRMqTCBLvcA;koJ1yWJ-PdMBI9aXUZ9WWQ;Great Creperie. That's all they do is crepes. We had three savory and three dessert. I will say the best was the orignal Crepe Suzette, which is an orange...;5
9Fnsu-hE6eReRMqTCBLvcA;K2pWuvrPV65MWzCII7Xx8Q;So many great places in Paris, yet this creperie stands out! Fresh ingredients, nice vibe, good drink selection, off the beaten path. Everything savory or...;5
dqAIaMbT6-qlOMN5MSC9gQ;G_swvcvbKVn6grex164Qnw;"It is possible to have bad food in Paris. 

A healthy influx of tourists with unrefined palates keep otherwise doomed businesses afloat. 

One must venture...";5
dqAIaMbT6-qlOMN5MSC9gQ;eiDXvds8j94UBZkav0CNPw;The absolute best French onion soup there is. We first came to Paris and ate at Pom Cannelle ten years ago for our honeymoon. I have dreamed about this soup...;5
dqAIaMbT6-qlOMN5MSC9gQ;5W3H_CdvX0cDJa4yL2Uetg;O.M.G.  The. Bomb . Diggity.  Get the beouf borginoine and ratatouille.  You will not regret it. The staff is wonderful, the restaurant homey and sweet....;5
7obLB48ln7mzIZ4dodeQKg;0XVT1BQb1sx0biEa0Ra9uQ;Don't walk, RUN to this place!! My absolute favorite restaurant in Paris so much so that last time I was there I went two nights in a tow. Amazing customer...;5
7obLB48ln7mzIZ4dodeQKg;gwYLAfcOwCnmjLJMJ3rE3w;"We got lucky, our hotel recommended us to try one of the best restaurant in Paris and well indeed, it is THE BEST.  

Service: 5 stars
- Owner/restauranr...";5
7obLB48ln7mzIZ4dodeQKg;0G6hKRLfKzowGsWe3pNnkg;Great find near our hotel. If you like duck, this is the place for foie gras served in different styles from raw to pan-seared. Casual l, fun atmosphere and...;5
UAyCO9jSH4AL67Uhamf-sQ;aAy4vnDqEhVZgaZkn9Z0dQ;Friendly, crowded Kurdish restaurant. Limited menu, but excellent ingredients -- especially the lamb.;5
6DEI95Yt8hTS-AdP7R9RLg;LRwr_xSBFLDVLcfYqWMhVg;My whole family had a fantastic meal here. The staff is very friendly and the location is perfect. It's on a point right by the Seine.;5
6DEI95Yt8hTS-AdP7R9RLg;UocMU6R0xMk3hs1FYO81Pw;"The soup here was above average compared to the many other places we had the onion soup In Paris. I'd say my second favorite place that served it. 

Service...";4
6DEI95Yt8hTS-AdP7R9RLg;SJYOjmUzCNpwygqauOlgIQ;Absolutely lovely little cafe right on the Sein. Open earlier than most and the ideal setting to have your coffee while you read, get some writing done, or...;5
1tWznlLSHdmXLcABWetJ_w;u-t07WzTSRRa93T5QMLT3A;"Upon arrival, you have a choice between all-you-can-eat BBQ or hotpot.  We opted for the grill as I was in the mood to eat some grilled meats!

This is one...";5
39n_Mpyd-dZ3Vsbzun6z2g;w9X44dWcXkZsnxIefxN4PQ;We are pescatarian and the menu was diverse and well executed. Prices are fair for Paris. Nice servers who were patient with my terrible French.;4
39n_Mpyd-dZ3Vsbzun6z2g;cFXkzDIzoRI-Q7ietVEfgA;I know there are multiple Le Pain Quotidien locations but we really enjoyed this one. It reminded me of all the places where you go in the U.S. that tout...;5
